지번주소,HDBSCAN_cluster_without_noise,인구밀도,총 사업체수,반경 1km 이내 불법주정차 단속 수,토지면적,공시지가(원/면적),역과의최단거리,반경 1km 이내 주차장수,위도,경도
서울특별시 광진구 자양동  225-63,0,36851.3,57,27,94.2,4423000.0,827,126,37.5390799,127.0761261
서울특별시 광진구 자양동  225-68,0,36851.3,57,26,104.1,3900000.0,820,126,37.5391993,127.0760564
서울특별시 광진구 자양동  225-69,0,36851.3,57,26,59.5,3900000.0,810,126,37.5392112,127.0759418
서울특별시 광진구 자양동  225-70,0,36851.3,57,26,80.0,3900000.0,800,128,37.5392209,127.0758283
서울특별시 광진구 자양동  225-81,0,47304.5,22,29,112.1,3720000.0,826,108,37.5387521,127.0782348
서울특별시 광진구 자양동  225-82,0,47304.5,22,28,113.4,3645000.0,826,110,37.5387625,127.078123
서울특별시 광진구 자양동  225-91,0,47304.5,22,26,122.6,3742000.0,860,123,37.5388843,127.0767739
서울특별시 광진구 자양동  225-96,0,47304.5,22,26,107.0,3720000.0,860,113,37.5389394,127.0774838
서울특별시 광진구 자양동  225-97,0,47304.5,22,28,171.7,3720000.0,826,105,37.5389203,127.0781869
서울특별시 광진구 자양동  225-98,0,47304.5,22,26,122.4,3054000.0,826,110,37.5389424,127.0779024
서울특별시 광진구 자양동  227-165,0,50033.3,30,24,108.4,6025000.0,928,119,37.5371237,127.0756349
서울특별시 광진구 자양동  227-166,0,50033.3,30,24,100.5,5053000.0,928,119,37.5370421,127.0756029
서울특별시 광진구 자양동  227-170,0,50033.3,30,24,99.2,5053000.0,934,117,37.536884,127.075541
서울특별시 광진구 자양동  227-173,0,50033.3,30,24,100.5,5053000.0,943,118,37.5368054,127.0755105
서울특별시 광진구 자양동  227-175,0,50033.3,30,24,116.0,6025000.0,913,120,37.5371602,127.075473
서울특별시 광진구 자양동  227-176,0,50033.3,30,24,116.0,6025000.0,907,123,37.5371898,127.0753548
서울특별시 광진구 자양동  227-177,0,50033.3,30,24,103.1,5053000.0,917,123,37.5371046,127.0753209
서울특별시 광진구 자양동  227-178,0,50033.3,30,24,103.1,5105000.0,917,119,37.53707480000001,127.0754389
서울특별시 광진구 자양동  227-179,0,50033.3,30,24,104.5,5105000.0,926,121,37.5369938,127.0754065
서울특별시 광진구 자양동  227-180,0,50033.3,30,24,104.5,5053000.0,926,122,37.5370235,127.0752887
서울특별시 광진구 자양동  227-181,0,50033.3,30,24,103.1,5053000.0,936,120,37.5369418,127.0752563
서울특별시 광진구 자양동  227-183,0,50033.3,30,24,97.9,5105000.0,944,121,37.5368354,127.0753432
서울특별시 광진구 자양동  227-184,0,50033.3,30,24,99.2,5053000.0,945,120,37.5368618,127.0752244
서울특별시 광진구 자양동  227-185,0,50033.3,30,24,101.8,5105000.0,954,119,37.5367566,127.0753108
서울특별시 광진구 자양동  227-187,0,50033.3,30,24,122.3,6025000.0,907,126,37.5372243,127.075204
서울특별시 광진구 자양동  227-188,0,50033.3,30,25,122.3,6025000.0,883,127,37.5372534,127.075085
서울특별시 광진구 자양동  227-189,0,50033.3,30,24,107.1,5053000.0,893,125,37.5371643,127.0750493
서울특별시 광진구 자양동  227-191,0,50033.3,30,24,107.1,5105000.0,927,121,37.5370503,127.0751343
서울특별시 광진구 자양동  227-192,0,50033.3,30,24,107.1,5053000.0,903,123,37.5370803,127.0750155
서울특별시 광진구 자양동  227-193,0,50033.3,30,24,107.1,5053000.0,913,123,37.53699599999999,127.0749818
서울특별시 광진구 자양동  227-194,0,50033.3,30,24,101.8,5105000.0,937,121,37.5369679,127.0751017
서울특별시 광진구 자양동  227-195,0,50033.3,30,24,101.8,5105000.0,946,122,37.5368879,127.0750688
서울특별시 광진구 자양동  227-196,0,50033.3,30,24,103.1,5053000.0,922,123,37.5369139,127.0749489
서울특별시 광진구 자양동  227-197,0,50033.3,30,24,99.2,5105000.0,956,121,37.5368074,127.075036
서울특별시 광진구 자양동  227-198,0,50033.3,30,24,101.8,5053000.0,932,123,37.5368317,127.074915
서울특별시 광진구 자양동  227-199,0,43962.0,48,24,129.6,6025000.0,883,128,37.5372874,127.074933
서울특별시 광진구 자양동  227-200,0,43962.0,48,22,129.6,6025000.0,853,129,37.5373171,127.074814
서울특별시 광진구 자양동  227-211,0,43962.0,48,22,139.8,6025000.0,845,132,37.5373499,127.0746617
서울특별시 광진구 자양동  227-226,0,43962.0,48,22,107.1,6153000.0,843,132,37.5374517,127.0745356
서울특별시 광진구 자양동  227-235,0,43962.0,48,22,141.2,6081000.0,816,131,37.5376026,127.0748137
서울특별시 광진구 자양동  227-294,0,50033.3,30,26,90.2,5358000.0,1147,112,37.5358764,127.0753711
서울특별시 광진구 자양동  227-297,0,50033.3,30,24,91.2,4951000.0,962,118,37.5366467,127.0754396
서울특별시 광진구 자양동  227-57,0,43962.0,48,22,113.1,6335000.0,791,131,37.5378439,127.0749084
서울특별시 광진구 자양동  227-58,0,43962.0,48,22,113.1,6559000.0,802,134,37.5378147,127.0750261
서울특별시 광진구 자양동  227-59,0,43962.0,48,22,105.8,6375000.0,826,134,37.5377289,127.0749926
서울특별시 광진구 자양동  227-62,0,43962.0,48,22,105.8,6345000.0,836,132,37.5376456,127.0749598
서울특별시 광진구 자양동  227-65,0,43962.0,48,22,128.9,6461000.0,828,131,37.5374957,127.0747727
서울특별시 광진구 자양동  227-67,0,50033.3,30,22,103.8,6559000.0,816,133,37.5377791,127.0751722
서울특별시 광진구 자양동  227-68,0,50033.3,30,22,103.8,6559000.0,826,130,37.5377525,127.0752808
서울특별시 광진구 자양동  227-69,0,50033.3,30,22,96.9,6375000.0,826,131,37.5376662,127.0752466
서울특별시 광진구 자양동  227-70,0,50033.3,30,22,96.9,6311000.0,826,131,37.5376933,127.0751382
서울특별시 광진구 자양동  227-71,0,50033.3,30,22,97.9,6345000.0,836,131,37.5376099,127.0751048
서울특별시 광진구 자양동  227-72,0,50033.3,30,22,97.9,6410000.0,835,131,37.5375829,127.0752133
서울특별시 광진구 자양동  227-77,0,50033.3,30,25,103.8,6559000.0,839,128,37.5377184,127.0754198
서울특별시 광진구 자양동  227-78,0,50033.3,30,24,113.1,6559000.0,849,127,37.5376905,127.0755322
서울특별시 광진구 자양동  227-83,0,50033.3,30,24,107.1,6375000.0,893,126,37.5374363,127.0754324
서울특별시 광진구 자양동  227-84,0,50033.3,30,24,100.5,6311000.0,890,127,37.5374645,127.0753189
서울특별시 광진구 자양동  227-85,0,50033.3,30,24,118.7,6410000.0,890,129,37.5373703,127.0752815
서울특별시 광진구 자양동  227-86,0,50033.3,30,24,129.6,6410000.0,901,124,37.5373422,127.0753954
서울특별시 광진구 자양동  227-87,0,50033.3,30,24,104.5,6559000.0,864,125,37.5376525,127.0756894
서울특별시 광진구 자양동  227-90,0,50033.3,30,24,96.9,6311000.0,873,123,37.5375665,127.0756554
서울특별시 광진구 자양동  227-92,0,50033.3,30,24,107.1,6375000.0,909,121,37.5374538,127.0757355
서울특별시 광진구 자양동  227-93,0,50033.3,30,24,96.9,6311000.0,883,123,37.5374828,127.0756221
서울특별시 광진구 자양동  474-14,0,47959.4,17,12,122.0,5894000.0,714,104,37.5320392,127.0730559
서울특별시 광진구 자양동  474-21,0,47959.4,17,12,139.0,5894000.0,703,104,37.5320857,127.072954
서울특별시 광진구 자양동  50-19,0,43460.1,17,16,75.0,5447000.0,559,89,37.5350787,127.0654407
서울특별시 광진구 자양동  50-20,0,43460.1,17,16,149.0,5282000.0,564,89,37.5349944,127.0654507
서울특별시 광진구 자양동  50-21,0,43460.1,17,16,106.0,5282000.0,530,91,37.5349495,127.0655353
서울특별시 광진구 자양동  50-22,0,43460.1,17,16,66.0,5282000.0,524,92,37.5348991,127.0655791
서울특별시 광진구 자양동  50-24,0,43460.1,17,16,113.0,5282000.0,517,91,37.5348505,127.0656247
서울특별시 광진구 자양동  50-29,0,43460.1,17,16,181.0,5282000.0,499,92,37.5347185,127.0657445
서울특별시 광진구 자양동  50-3,0,43460.1,17,16,41.0,4158000.0,661,89,37.5346596,127.0656015
서울특별시 광진구 자양동  50-31,0,43460.1,17,16,73.0,4247000.0,488,90,37.5346142,127.0657807
서울특별시 광진구 자양동  50-4,0,43460.1,17,16,60.0,4158000.0,637,86,37.5349256,127.0653223
서울특별시 광진구 자양동  509-5,0,87539.0,9,18,17.0,4520000.0,634,123,37.5357178,127.069702
서울특별시 광진구 자양동  51-11,0,43460.1,17,16,85.0,5993000.0,658,81,37.5354614,127.0646718
서울특별시 광진구 자양동  51-42,0,43460.1,17,16,119.0,5857000.0,632,84,37.5355482,127.0649563
서울특별시 광진구 자양동  51-43,0,43460.1,17,16,69.0,5222000.0,632,84,37.5355032,127.0650123
서울특별시 광진구 자양동  51-44,0,43460.1,17,16,104.0,5222000.0,601,84,37.5354591,127.0650487
서울특별시 광진구 자양동  51-45,0,43460.1,17,16,153.0,5120000.0,591,85,37.5353949,127.0651219
서울특별시 광진구 자양동  51-46,0,43460.1,17,19,124.0,5376000.0,579,87,37.5353109,127.0652171
서울특별시 광진구 자양동  52-100,0,43460.1,17,16,132.0,5337000.0,644,84,37.534699,127.0653487
서울특별시 광진구 자양동  52-104,0,40891.8,20,16,139.0,6177000.0,720,78,37.5356382,127.0639686
서울특별시 광진구 자양동  52-105,0,40891.8,20,16,129.0,5675000.0,618,81,37.5348972,127.064666
서울특별시 광진구 자양동  52-106,0,43460.1,17,16,112.0,5483000.0,604,84,37.5348745,127.0648823
서울특별시 광진구 자양동  52-109,0,40891.8,20,14,112.0,5620000.0,600,81,37.53471210000001,127.0647964
서울특별시 광진구 자양동  52-110,0,40891.8,20,16,109.0,5162000.0,705,79,37.5355274,127.0640674
서울특별시 광진구 자양동  52-111,0,40891.8,20,16,109.0,5162000.0,693,78,37.5354393,127.0641445
서울특별시 광진구 자양동  52-112,0,40891.8,20,16,109.0,5162000.0,682,78,37.535359,127.0642143
서울특별시 광진구 자양동  52-113,0,40891.8,20,16,109.0,5162000.0,672,78,37.5352831,127.0642817
서울특별시 광진구 자양동  52-114,0,40891.8,20,16,116.0,5162000.0,662,78,37.53520900000001,127.0643493
서울특별시 광진구 자양동  52-115,0,40891.8,20,16,112.0,5162000.0,652,79,37.5351361,127.0644193
서울특별시 광진구 자양동  52-116,0,40891.8,20,16,112.0,5162000.0,642,79,37.5350607,127.0644929
서울특별시 광진구 자양동  52-117,0,40891.8,20,16,109.0,5162000.0,631,80,37.5349835,127.06457
서울특별시 광진구 자양동  52-118,0,43460.1,17,16,116.0,5215000.0,657,80,37.5352453,127.0645246
서울특별시 광진구 자양동  52-12,0,43460.1,17,19,92.0,4158000.0,617,84,37.5353655,127.0650145
서울특별시 광진구 자양동  52-121,0,43460.1,17,16,116.0,5215000.0,626,81,37.5350206,127.0647411
서울특별시 광진구 자양동  52-122,0,43460.1,17,16,116.0,5215000.0,615,82,37.5349475,127.0648114
서울특별시 광진구 자양동  52-125,0,43460.1,17,16,106.0,6052000.0,709,79,37.5356131,127.0641604
서울특별시 광진구 자양동  52-13,0,43460.1,17,16,61.0,4247000.0,606,87,37.5352888,127.0651017
서울특별시 광진구 자양동  52-153,0,43460.1,17,16,116.0,5215000.0,699,79,37.5355468,127.0642514
서울특별시 광진구 자양동  52-154,0,43460.1,17,16,116.0,5215000.0,689,79,37.5354794,127.0643154
서울특별시 광진구 자양동  52-155,0,43460.1,17,19,99.0,5215000.0,680,79,37.5354079,127.064372
서울특별시 광진구 자양동  52-163,0,40891.8,20,16,119.0,6160000.0,795,75,37.5357163,127.0635459
서울특별시 광진구 자양동  52-17,0,43460.1,17,16,77.0,5273000.0,581,86,37.5350577,127.0651938
서울특별시 광진구 자양동  52-18,0,43460.1,17,16,109.0,5993000.0,651,81,37.5354092,127.06475
서울특별시 광진구 자양동  52-19,0,43460.1,17,16,73.0,4205000.0,620,83,37.5353697,127.0648818
서울특별시 광진구 자양동  52-20,0,43460.1,17,16,69.0,4205000.0,589,86,37.5351127,127.0651364
서울특별시 광진구 자양동  52-23,0,43460.1,17,19,73.0,4247000.0,599,85,37.5351322,127.0649888
서울특별시 광진구 자양동  52-24,0,43460.1,17,16,87.0,5084000.0,631,86,37.535014,127.0651125
서울특별시 광진구 자양동  52-27,0,43460.1,17,16,63.0,4247000.0,591,86,37.53508160000001,127.0650508
서울특별시 광진구 자양동  52-30,0,43460.1,17,16,76.0,4205000.0,650,80,37.5352422,127.0646488
서울특별시 광진구 자양동  52-32,0,43460.1,17,16,83.0,4247000.0,616,81,37.53521240000001,127.0648015
서울특별시 광진구 자양동  52-35,0,43460.1,17,16,77.0,4247000.0,605,83,37.5351351,127.064877
서울특별시 광진구 자양동  52-36,0,43460.1,17,16,80.0,4205000.0,628,82,37.5350859,127.0648031
서울특별시 광진구 자양동  52-37,0,43460.1,17,16,80.0,4205000.0,618,83,37.5350095,127.0648783
서울특별시 광진구 자양동  52-38,0,43460.1,17,19,80.0,4247000.0,594,85,37.53505810000001,127.0649561
서울특별시 광진구 자양동  52-40,0,43460.1,17,16,91.0,5032000.0,623,85,37.5349646,127.0650495
서울특별시 광진구 자양동  52-41,0,43460.1,17,19,86.0,4976000.0,614,85,37.5349112,127.0649749
서울특별시 광진구 자양동  52-43,0,43460.1,17,16,84.0,4247000.0,620,81,37.5352918,127.0647238
서울특별시 광진구 자양동  52-7,0,43460.1,17,16,69.0,5880000.0,646,82,37.5354417,127.0648468
서울특별시 광진구 자양동  52-78,0,43460.1,17,19,132.0,5337000.0,672,87,37.5344816,127.0655842
서울특별시 광진구 자양동  52-79,0,43460.1,17,16,119.0,5337000.0,672,88,37.5344104,127.0656346
서울특별시 광진구 자양동  52-9,0,43460.1,17,16,119.0,5215000.0,668,78,37.5353273,127.0644448
서울특별시 광진구 자양동  52-99,0,43460.1,17,16,132.0,5337000.0,633,84,37.5347726,127.0652771
서울특별시 광진구 자양동  53-11,0,40891.8,20,16,112.0,5215000.0,728,78,37.5355636,127.0638928
서울특별시 광진구 자양동  53-12,0,40891.8,20,16,112.0,5215000.0,719,78,37.5354961,127.0639477
서울특별시 광진구 자양동  53-13,0,40891.8,20,16,112.0,5215000.0,710,78,37.5354277,127.0640054
서울특별시 광진구 자양동  53-14,0,40891.8,20,16,112.0,5215000.0,700,78,37.5353566,127.0640646
서울특별시 광진구 자양동  53-15,0,40891.8,20,16,112.0,5215000.0,691,78,37.5352866,127.0641242
서울특별시 광진구 자양동  53-16,0,40891.8,20,19,112.0,5215000.0,682,78,37.5352194,127.0641798
서울특별시 광진구 자양동  53-17,0,40891.8,20,16,112.0,5215000.0,673,77,37.5351522,127.0642345
서울특별시 광진구 자양동  53-18,0,40891.8,20,16,112.0,5215000.0,664,77,37.5350891,127.0642947
서울특별시 광진구 자양동  53-19,0,40891.8,20,14,112.0,5215000.0,655,77,37.5350278,127.0643623
서울특별시 광진구 자양동  53-23,0,40891.8,20,14,136.0,5291000.0,622,79,37.5347881,127.0645416
서울특별시 광진구 자양동  53-26,0,40891.8,20,14,126.0,4738000.0,598,79,37.534638,127.0647299
서울특별시 광진구 자양동  54-1,0,40891.8,20,16,122.0,5058000.0,750,75,37.5356548,127.0635923
서울특별시 광진구 자양동  54-10,0,40891.8,20,17,116.0,5215000.0,723,76,37.5354029,127.0637421
서울특별시 광진구 자양동  54-11,0,40891.8,20,17,132.0,5314000.0,710,76,37.5353584,127.0638691
서울특별시 광진구 자양동  54-13,0,40891.8,20,14,119.0,5162000.0,722,75,37.5352783,127.0636885
서울특별시 광진구 자양동  54-14,0,40891.8,20,14,116.0,5162000.0,712,75,37.5352462,127.063807
서울특별시 광진구 자양동  54-15,0,40891.8,20,14,126.0,5162000.0,700,76,37.5352132,127.0639269
서울특별시 광진구 자양동  54-16,0,40891.8,20,14,89.0,4954000.0,684,77,37.5351697,127.0640338
서울특별시 광진구 자양동  54-18,0,40891.8,20,14,132.0,5570000.0,689,75,37.5351189,127.0638863
서울특별시 광진구 자양동  54-19,0,40891.8,20,14,136.0,5570000.0,677,77,37.5350841,127.0640142
서울특별시 광진구 자양동  54-20,0,40891.8,20,14,139.0,5558000.0,666,77,37.5350352,127.0641492
서울특별시 광진구 자양동  54-21,0,40891.8,20,14,116.0,5514000.0,671,74,37.5349137,127.0640189
서울특별시 광진구 자양동  54-23,0,40891.8,20,14,102.0,5620000.0,661,75,37.5348914,127.064123
서울특별시 광진구 자양동  54-3,0,40891.8,20,14,119.0,5514000.0,681,74,37.5349446,127.0639081
서울특별시 광진구 자양동  54-4,0,40891.8,20,14,116.0,6235000.0,779,74,37.5355701,127.0635104
서울특별시 광진구 자양동  54-5,0,40891.8,20,14,115.0,6422000.0,748,75,37.5354801,127.0634713
서울특별시 광진구 자양동  54-7,0,40891.8,20,16,142.0,5058000.0,738,75,37.5355678,127.0636758
서울특별시 광진구 자양동  54-9,0,40891.8,20,14,112.0,5215000.0,733,75,37.5354387,127.0636319
서울특별시 광진구 자양동  547-65,0,90169.2,18,16,50.0,5328000.0,728,125,37.536892,127.0684625
서울특별시 광진구 자양동  55-11,0,40891.8,20,14,132.0,5458000.0,723,73,37.5352204,127.0635248
서울특별시 광진구 자양동  55-4,0,40891.8,20,14,109.0,5291000.0,707,73,37.5350282,127.063637
서울특별시 광진구 자양동  55-8,0,40891.8,20,14,159.0,6228000.0,745,74,37.5353362,127.0634439
서울특별시 광진구 자양동  55-9,0,40891.8,20,14,119.0,5162000.0,733,74,37.53531,127.0635728
서울특별시 광진구 자양동  56-3,0,40891.8,20,14,129.0,6228000.0,744,73,37.5352559,127.0633843
서울특별시 광진구 자양동  56-4,0,40891.8,20,14,165.0,5620000.0,766,73,37.5350432,127.0635162
서울특별시 광진구 자양동  56-5,0,40891.8,20,14,126.0,5265000.0,782,73,37.5349188,127.0636086
서울특별시 광진구 자양동  56-6,0,40891.8,20,14,122.0,5265000.0,796,73,37.5348056,127.063691
서울특별시 광진구 자양동  56-7,0,40891.8,20,14,106.0,5265000.0,656,72,37.5346982,127.0637677
서울특별시 광진구 자양동  57-48,0,40891.8,20,14,152.0,5265000.0,668,73,37.5347631,127.0640856
서울특별시 광진구 자양동  57-55,0,40891.8,20,14,122.0,5475000.0,644,78,37.5347822,127.0644022
서울특별시 광진구 자양동  57-56,0,40891.8,20,14,126.0,5265000.0,624,78,37.5347096,127.0644775
서울특별시 광진구 자양동  57-57,0,40891.8,20,14,129.0,5265000.0,610,78,37.534638,127.0645521
서울특별시 광진구 자양동  57-58,0,40891.8,20,14,132.0,5265000.0,610,78,37.5345658,127.0646258
서울특별시 광진구 자양동  57-59,0,40891.8,20,14,119.0,5417000.0,660,74,37.5346986,127.0642653
서울특별시 광진구 자양동  57-62,0,40891.8,20,14,99.0,5265000.0,622,77,37.5344103,127.0643963
서울특별시 광진구 자양동  57-63,0,40891.8,20,14,109.0,5265000.0,622,76,37.5344857,127.064323
서울특별시 광진구 자양동  57-64,0,40891.8,20,14,112.0,5265000.0,670,74,37.5345653,127.0642468
서울특별시 광진구 자양동  57-65,0,40891.8,20,14,112.0,5265000.0,670,72,37.5346433,127.064172
서울특별시 광진구 자양동  57-79,0,40891.8,20,17,119.0,5212000.0,660,75,37.5346203,127.0643412
서울특별시 광진구 자양동  57-80,0,40891.8,20,14,116.0,5212000.0,626,77,37.5345425,127.0644165
서울특별시 광진구 자양동  57-81,0,40891.8,20,14,112.0,5212000.0,626,78,37.534468,127.0644892
서울특별시 광진구 자양동  770-12,0,55757.2,15,28,70.7,3906000.0,790,95,37.5386876,127.0812152
서울특별시 광진구 자양동  770-13,0,55757.2,15,28,83.9,3868000.0,783,98,37.5386232,127.0811619
서울특별시 광진구 자양동  770-14,0,55757.2,15,28,104.8,4565000.0,774,98,37.53856409999999,127.0811943
서울특별시 광진구 자양동  770-18,0,55757.2,15,28,134.9,4116000.0,777,93,37.5386142,127.0810382
서울특별시 광진구 자양동  770-20,0,55757.2,15,28,103.5,4116000.0,801,92,37.5387549,127.0812061
서울특별시 광진구 자양동  770-21,0,55757.2,15,31,110.7,4153000.0,809,93,37.5388549,127.081206
서울특별시 광진구 자양동  770-22,0,55757.2,15,28,92.2,4153000.0,809,93,37.5388515,127.0811005
서울특별시 광진구 자양동  770-23,0,55757.2,15,28,86.6,4153000.0,807,91,37.5388572,127.081012
서울특별시 광진구 자양동  770-24,0,55757.2,15,26,116.7,4153000.0,806,91,37.5388607,127.0809136
서울특별시 광진구 자양동  770-25,0,55757.2,15,26,131.9,4116000.0,804,92,37.5388662,127.0807973
서울특별시 광진구 자양동  770-26,0,55757.2,15,26,107.1,4153000.0,804,91,37.5387556,127.0808831
서울특별시 광진구 자양동  770-27,0,55757.2,15,28,92.2,4116000.0,788,92,37.5386803,127.0809009
서울특별시 광진구 자양동  770-28,0,55757.2,15,26,93.6,4116000.0,779,92,37.5385894,127.0809135
서울특별시 광진구 자양동  771,0,51969.1,27,24,84.3,4153000.0,686,96,37.5387099,127.0800463
서울특별시 광진구 자양동  771-12,0,51969.1,27,24,118.3,3486000.0,690,98,37.5387833,127.0801345
서울특별시 광진구 자양동  771-14,0,51969.1,27,24,114.4,4116000.0,690,98,37.5389177,127.0801674
서울특별시 광진구 자양동  771-15,0,51969.1,27,24,138.8,4200000.0,690,95,37.5389989,127.0801953
서울특별시 광진구 자양동  771-17,0,55757.2,15,26,120.0,4153000.0,778,93,37.5390698,127.0803572
서울특별시 광진구 자양동  771-26,0,55757.2,15,24,112.3,4116000.0,779,93,37.5386287,127.0807776
서울특별시 광진구 자양동  771-28,0,55757.2,15,24,134.6,4116000.0,631,94,37.5384895,127.080661
서울특별시 광진구 자양동  771-29,0,55757.2,15,24,104.5,4153000.0,641,96,37.5384787,127.0805411
서울특별시 광진구 자양동  771-31,0,55757.2,15,22,197.4,5490000.0,643,99,37.5382281,127.0805213
서울특별시 광진구 자양동  771-5,0,51969.1,27,22,194.0,5490000.0,664,97,37.5382503,127.0803296
서울특별시 광진구 자양동  772-12,0,47304.5,22,24,158.0,5116000.0,721,104,37.5385731,127.0790277
서울특별시 광진구 자양동  772-14,0,51969.1,27,24,196.4,5380000.0,704,103,37.5384644,127.0792313
서울특별시 광진구 자양동  772-16,0,51969.1,27,24,191.4,5380000.0,678,100,37.5384206,127.0795199
서울특별시 광진구 자양동  772-19,0,51969.1,27,22,133.9,4426000.0,684,99,37.53844309999999,127.0799618
서울특별시 광진구 자양동  772-2,0,51969.1,27,22,156.4,4153000.0,683,98,37.5386588,127.0795385
서울특별시 광진구 자양동  772-20,0,51969.1,27,22,210.6,5490000.0,691,97,37.538343,127.0800231
서울특별시 광진구 자양동  772-21,0,51969.1,27,22,137.5,4074000.0,689,96,37.5384587,127.0800723
서울특별시 광진구 자양동  772-3,0,51969.1,27,24,131.9,3519000.0,681,98,37.53871669999999,127.0795843
서울특별시 광진구 자양동  772-4,0,51969.1,27,22,158.7,4153000.0,668,97,37.5386652,127.0797092
서울특별시 광진구 자양동  772-6,0,51969.1,27,22,149.1,4074000.0,673,97,37.53851969999999,127.0796015
서울특별시 광진구 자양동  772-7,0,51969.1,27,24,129.6,4074000.0,684,97,37.5385388,127.0794788
서울특별시 광진구 자양동  772-8,0,51969.1,27,24,116.7,4074000.0,695,99,37.5385548,127.0793584
서울특별시 광진구 자양동  772-9,0,51969.1,27,24,154.4,4111000.0,706,100,37.5385637,127.0792311
서울특별시 광진구 자양동  773-4,0,51969.1,27,24,193.4,5421000.0,679,102,37.538271,127.0794691
서울특별시 광진구 자양동  773-5,0,51969.1,27,22,179.1,5421000.0,673,101,37.538238,127.0795802
서울특별시 광진구 자양동  775,0,51969.1,27,22,224.1,5707000.0,632,100,37.5382036,127.0799844
서울특별시 광진구 자양동  775-13,0,51969.1,27,22,191.4,5769000.0,585,106,37.5379689,127.0804247
서울특별시 광진구 자양동  775-2,0,51969.1,27,24,184.5,5826000.0,615,103,37.5381311,127.0801519
서울특별시 광진구 자양동  775-3,0,51969.1,27,22,232.7,5826000.0,603,105,37.538079,127.08028
서울특별시 광진구 자양동  775-4,0,51969.1,27,22,141.6,5647000.0,646,103,37.5380569,127.0804895
서울특별시 광진구 자양동  775-5,0,51969.1,27,24,151.7,5421000.0,635,101,37.5380796,127.0806108
서울특별시 광진구 중곡동  118-1,0,48535.1,25,26,255.5,5501000.0,614,152,37.5561261,127.0872185
서울특별시 광진구 중곡동  118-11,0,24590.1,84,24,89.9,3845000.0,545,147,37.5553423,127.0873037
서울특별시 광진구 중곡동  118-12,0,24590.1,84,24,88.6,3845000.0,554,147,37.5554244,127.0872892
서울특별시 광진구 중곡동  118-13,0,24590.1,84,24,87.9,3845000.0,563,147,37.5555055,127.0872745
서울특별시 광진구 중곡동  118-14,0,24590.1,84,24,86.3,3845000.0,572,148,37.555587,127.0872601
서울특별시 광진구 중곡동  118-15,0,24590.1,84,26,83.6,3845000.0,582,148,37.5556677,127.0872468
서울특별시 광진구 중곡동  118-16,0,24590.1,84,26,79.3,3845000.0,588,148,37.5557509,127.0872352
서울특별시 광진구 중곡동  118-17,0,24590.1,84,26,77.0,3845000.0,579,147,37.555834,127.0872205
서울특별시 광진구 중곡동  118-21,0,48535.1,25,24,91.6,3845000.0,564,148,37.5554999,127.0871258
서울특별시 광진구 중곡동  118-22,0,48535.1,25,24,91.6,3845000.0,556,147,37.555425,127.0871401
서울특별시 광진구 중곡동  118-23,0,48535.1,25,24,91.6,3883000.0,535,147,37.5553491,127.0871537
서울특별시 광진구 중곡동  118-26,0,48535.1,25,24,109.8,4600000.0,525,148,37.5554495,127.0870119
서울특별시 광진구 중곡동  118-27,0,48535.1,25,26,109.8,4600000.0,535,148,37.5555399,127.0869963
서울특별시 광진구 중곡동  118-29,0,48535.1,25,26,155.4,3845000.0,586,148,37.5557529,127.0870922
서울특별시 광진구 중곡동  118-30,0,48535.1,25,26,164.1,3845000.0,572,151,37.5558923,127.0870684
서울특별시 광진구 중곡동  118-31,0,48535.1,25,26,215.2,5280000.0,593,153,37.5560598,127.086913
서울특별시 광진구 중곡동  118-33,0,48535.1,25,26,163.3,4600000.0,558,149,37.5557406,127.086967
서울특별시 광진구 중곡동  118-44,0,48535.1,25,26,269.1,4494000.0,632,153,37.5560493,127.0870253
서울특별시 광진구 중곡동  120-12,0,59183.8,15,26,192.7,4784000.0,630,155,37.5560195,127.0863814
서울특별시 광진구 중곡동  120-14,0,59183.8,15,26,171.9,3845000.0,584,149,37.5557709,127.0864246
서울특별시 광진구 중곡동  120-15,0,59183.8,15,26,172.9,3845000.0,570,148,37.5556473,127.0864456
서울특별시 광진구 중곡동  120-16,0,59183.8,15,26,182.8,3806000.0,556,146,37.5555196,127.0864671
서울특별시 광진구 중곡동  120-17,0,59183.8,15,26,168.6,5335000.0,710,145,37.5554129,127.0864159
서울특별시 광진구 중곡동  120-18,0,59183.8,15,26,389.4,5281000.0,603,144,37.5555395,127.0862989
서울특별시 광진구 중곡동  120-20,0,59183.8,15,26,192.1,4600000.0,623,147,37.5557373,127.086287
서울특별시 광진구 중곡동  120-21,0,59183.8,15,26,189.1,4600000.0,638,151,37.55587,127.0862636
서울특별시 광진구 중곡동  120-22,0,59183.8,15,26,189.1,4784000.0,653,154,37.5560021,127.0862428
서울특별시 광진구 중곡동  121-1,0,57432.2,14,34,395.7,4902000.0,690,162,37.5574769,127.0863806
서울특별시 광진구 중곡동  121-10,0,57432.2,14,28,180.8,4820000.0,691,160,37.5568687,127.0865554
서울특별시 광진구 중곡동  121-18,0,43603.4,35,34,132.2,3845000.0,697,161,37.5573477,127.0861487
서울특별시 광진구 중곡동  121-19,0,43603.4,35,32,135.2,3998000.0,707,162,37.5572449,127.0861661
서울특별시 광진구 중곡동  121-2,0,57432.2,14,30,167.9,4635000.0,729,161,37.5573674,127.0864701
