지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  393-21,13.2486515,2.2129328,25
서울특별시 광진구 광장동  393-23,13.226201,2.2332044,25
서울특별시 광진구 광장동  393-24,13.230092,2.2367284,25
서울특별시 광진구 광장동  393-25,13.230098,2.2326908,25
서울특별시 광진구 광장동  393-26,13.23465,2.2355273,25
서울특별시 광진구 광장동  393-3,13.238811,2.2373748,25
서울특별시 광진구 광장동  393-4,13.24005,2.2554102,25
서울특별시 광진구 광장동  393-6,13.225623,2.2300296,25
서울특별시 광진구 광장동  393-9,13.227001,2.240807,25
서울특별시 광진구 광장동  394-1,12.848464,1.7464548,75
서울특별시 광진구 광장동  394-11,9.460398,2.4415796,80
서울특별시 광진구 광장동  394-12,9.461679,2.4405599,80
서울특별시 광진구 광장동  394-13,9.461728,2.4393373,80
서울특별시 광진구 광장동  394-14,9.451936,2.45183,80
서울특별시 광진구 광장동  394-15,9.468544,2.438689,80
서울특별시 광진구 광장동  394-16,9.471905,2.4338849,80
서울특별시 광진구 광장동  394-18,9.455599,2.3659284,80
서울특별시 광진구 광장동  394-19,9.462987,2.4175339,80
서울특별시 광진구 광장동  394-21,9.477983,2.4163568,80
서울특별시 광진구 광장동  394-23,9.508037,2.341714,80
서울특별시 광진구 광장동  394-24,9.474057,2.407855,80
서울특별시 광진구 광장동  394-5,7.674073,-0.18320653,825
서울특별시 광진구 광장동  394-9,9.444332,2.42178,80
서울특별시 광진구 광장동  396-11,13.185477,2.228024,25
서울특별시 광진구 광장동  396-17,13.233145,2.2385924,25
서울특별시 광진구 광장동  396-18,13.218968,2.2321918,25
서울특별시 광진구 광장동  396-4,9.853989,2.411991,79
서울특별시 광진구 광장동  396-6,9.839674,2.4221537,79
서울특별시 광진구 광장동  396-7,9.910367,2.4092739,79
서울특별시 광진구 광장동  396-8,13.215454,2.2323701,25
서울특별시 광진구 광장동  396-9,13.215414,2.2322757,25
서울특별시 광진구 광장동  401-16,12.611355,1.8218294,98
서울특별시 광진구 광장동  401-24,12.550134,1.77108,135
서울특별시 광진구 광장동  413-11,12.8387375,1.2418091,162
서울특별시 광진구 광장동  413-13,12.817676,1.2440224,162
서울특별시 광진구 광장동  413-14,12.826067,1.2351336,162
서울특별시 광진구 광장동  413-19,12.816655,1.2437981,162
서울특별시 광진구 광장동  413-29,12.81432,1.2423636,162
서울특별시 광진구 광장동  414-1,12.467945,1.7295153,144
서울특별시 광진구 광장동  425-2,12.789617,1.2009643,161
서울특별시 광진구 광장동  445-3,7.045088,-0.676343,755
서울특별시 광진구 광장동  445-5,7.1347613,-0.62920296,755
서울특별시 광진구 광장동  453-1,7.7909145,-0.3358899,810
서울특별시 광진구 광장동  457-1,13.565945,1.9536606,50
서울특별시 광진구 광장동  457-17,13.683568,1.9954181,50
서울특별시 광진구 광장동  457-24,13.61598,1.9896722,50
서울특별시 광진구 광장동  457-25,13.663364,2.0449464,50
서울특별시 광진구 광장동  463-3,1.5067793,-1.508664,565
서울특별시 광진구 광장동  470-3,6.805529,-0.85124844,755
서울특별시 광진구 광장동  471-6,5.9991007,-0.9192226,844
서울특별시 광진구 광장동  472-1,6.3898745,-0.81944823,755
서울특별시 광진구 광장동  5-117,12.628031,1.8190693,98
서울특별시 광진구 광장동  512-5,5.8855095,-0.9438755,844
서울특별시 광진구 광장동  515-3,5.227934,-0.99960726,782
서울특별시 광진구 광장동  517-5,6.015093,-0.9331311,844
서울특별시 광진구 광장동  530-13,5.2399054,-0.9596124,782
서울특별시 광진구 광장동  530-24,6.0196576,-0.9288315,844
서울특별시 광진구 광장동  530-25,5.2662683,-0.9868121,782
서울특별시 광진구 광장동  530-39,5.421696,-0.9965842,782
서울특별시 광진구 광장동  530-43,5.313603,-0.96665025,782
서울특별시 광진구 광장동  530-7,12.593726,1.4367808,138
서울특별시 광진구 광장동  551,7.678432,-0.08432765,826
서울특별시 광진구 광장동  554-11,12.516331,1.7348562,143
서울특별시 광진구 광장동  554-15,12.514011,1.7305636,143
서울특별시 광진구 광장동  561,7.7599764,-0.33825096,810
서울특별시 광진구 광장동  561-12,13.5786085,1.947867,50
서울특별시 광진구 광장동  565,7.7870436,-0.33822113,810
서울특별시 광진구 광장동  566,7.81352,-0.3199805,810
서울특별시 광진구 광장동  567,7.773292,-0.36030477,810
서울특별시 광진구 광장동  569,7.7915664,-0.33841035,810
서울특별시 광진구 광장동  570,7.816039,-0.36741272,810
서울특별시 광진구 광장동  571-1,6.0198197,-0.9246042,844
서울특별시 광진구 광장동  574-2,12.662563,1.7708147,98
서울특별시 광진구 광장동  576,7.799254,-0.33176973,810
서울특별시 광진구 광장동  577,7.799244,-0.31492326,810
서울특별시 광진구 광장동  578,7.7974243,-0.33156034,810
서울특별시 광진구 광장동  579,7.7779984,-0.30028757,810
서울특별시 광진구 광장동  581,7.6668205,-0.33966723,810
서울특별시 광진구 광장동  582,7.8149614,-0.32057422,810
서울특별시 광진구 광장동  582-3,12.593836,1.8225484,98
서울특별시 광진구 구의동  129-2,7.3776097,0.2864452,122
서울특별시 광진구 구의동  130-1,12.558688,1.7811164,135
서울특별시 광진구 구의동  143-11,0.68486124,7.05213,439
서울특별시 광진구 구의동  143-3,0.71589124,6.5481896,460
서울특별시 광진구 구의동  143-5,0.5984092,6.741403,460
서울특별시 광진구 구의동  143-6,0.61819494,6.7009625,460
서울특별시 광진구 구의동  143-8,0.3790049,7.2167454,400
서울특별시 광진구 구의동  16-10,13.626217,1.6096457,76
서울특별시 광진구 구의동  16-13,13.686002,1.541983,76
서울특별시 광진구 구의동  16-16,0.119102396,6.4892526,399
서울특별시 광진구 구의동  16-18,0.8728683,5.5136437,583
서울특별시 광진구 구의동  16-19,0.9162473,5.465318,583
서울특별시 광진구 구의동  16-29,13.636952,1.5799367,76
서울특별시 광진구 구의동  16-3,7.664403,-0.07739102,826
서울특별시 광진구 구의동  16-30,13.699582,1.5325129,76
서울특별시 광진구 구의동  16-33,13.692112,1.5266917,76
서울특별시 광진구 구의동  16-4,0.6556974,6.702281,460
서울특별시 광진구 구의동  16-7,0.27710617,6.6818438,449
서울특별시 광진구 구의동  16-8,0.9346575,5.4604826,583
서울특별시 광진구 구의동  16-9,0.7032911,5.50792,547
서울특별시 광진구 구의동  164-5,12.470587,1.731356,144
서울특별시 광진구 구의동  18,13.592784,1.6371121,76
서울특별시 광진구 구의동  19-1,0.49733254,7.5115914,400
서울특별시 광진구 구의동  19-2,0.7006475,7.1717753,439
서울특별시 광진구 구의동  19-3,0.72246414,6.6460776,460
서울특별시 광진구 구의동  19-7,0.7006953,7.1058545,439
서울특별시 광진구 구의동  198-1,6.638738,-1.4557747,757
서울특별시 광진구 구의동  198-3,6.605266,-1.584113,742
서울특별시 광진구 구의동  198-4,6.644418,-1.4758966,757
서울특별시 광진구 구의동  198-5,-1.70413,-6.5186925,311
서울특별시 광진구 구의동  199-1,6.637976,-1.4520549,757
서울특별시 광진구 구의동  199-10,6.63617,-1.4413195,757
서울특별시 광진구 구의동  199-14,6.6347337,-1.468601,757
서울특별시 광진구 구의동  199-15,6.648483,-1.4462782,757
서울특별시 광진구 구의동  199-18,7.7201295,-0.37153426,810
서울특별시 광진구 구의동  199-20,-1.4996809,-6.9011917,301
서울특별시 광진구 구의동  199-21,-1.4667429,-6.894345,301
서울특별시 광진구 구의동  199-22,-1.4949332,-6.8608675,301
서울특별시 광진구 구의동  199-23,7.698853,-0.37823766,810
서울특별시 광진구 구의동  199-5,6.5684385,-1.5508984,742
서울특별시 광진구 구의동  199-6,6.6502333,-1.4555708,757
서울특별시 광진구 구의동  199-8,6.6596866,-1.4086452,757
서울특별시 광진구 구의동  199-96,6.6412835,-1.4364578,757
서울특별시 광진구 구의동  20-1,0.7099102,6.592476,460
서울특별시 광진구 구의동  20-11,0.48905522,7.467705,400
서울특별시 광진구 구의동  20-12,0.70780355,6.7058516,460
서울특별시 광진구 구의동  20-13,0.6861121,6.6951437,460
서울특별시 광진구 구의동  20-15,0.6979623,6.6692696,460
서울특별시 광진구 구의동  20-16,0.7188975,6.696797,460
서울특별시 광진구 구의동  20-17,0.7001558,6.6506534,460
