지번주소,UMAP1,UMAP2,OPTICS_cluster_all,OPTICS_cluster_without_noise
서울특별시 광진구 자양동  848-6,6.763596,2.690584,-1,301
서울특별시 광진구 자양동  848-8,6.022884,3.4421663,661,1241
서울특별시 광진구 자양동  848-9,6.0106344,3.4313009,661,1241
서울특별시 광진구 자양동  849-1,6.3390903,3.6938026,664,1244
서울특별시 광진구 자양동  849-2,6.322014,3.6798642,-1,306
서울특별시 광진구 자양동  849-3,6.805548,2.689455,648,1228
서울특별시 광진구 자양동  849-4,6.314784,3.6610537,663,1243
서울특별시 광진구 자양동  849-5,6.31707,3.665106,663,1243
서울특별시 광진구 자양동  849-6,6.330253,3.6853037,664,1244
서울특별시 광진구 자양동  850-1,6.7819986,2.6894922,-1,301
서울특별시 광진구 자양동  850-2,6.033188,3.4871912,661,1241
서울특별시 광진구 자양동  850-3,6.123787,3.5567262,662,1242
서울특별시 광진구 자양동  850-4,6.0054035,3.4612384,661,1241
서울특별시 광진구 자양동  850-5,6.814287,2.6873503,648,1228
서울특별시 광진구 자양동  850-6,5.9016743,3.4310472,660,1240
서울특별시 광진구 자양동  851-1,5.6052275,3.291098,-1,303
서울특별시 광진구 자양동  851-10,5.651883,3.3589637,-1,303
서울특별시 광진구 자양동  851-11,6.648075,2.7412317,-1,301
서울특별시 광진구 자양동  851-12,5.676737,3.3531153,-1,303
서울특별시 광진구 자양동  851-13,5.6254416,3.3302834,-1,303
서울특별시 광진구 자양동  851-14,5.5027275,3.4056604,656,1236
서울특별시 광진구 자양동  851-16,5.5167074,3.4155803,656,1236
서울특별시 광진구 자양동  851-17,5.5852513,3.3344436,655,1235
서울특별시 광진구 자양동  851-18,5.5926986,3.3392134,-1,303
서울특별시 광진구 자양동  851-19,5.5861654,3.2980921,655,1235
서울특별시 광진구 자양동  851-2,5.7174706,3.3281946,-1,303
서울특별시 광진구 자양동  851-20,5.575663,3.2713668,655,1235
서울특별시 광진구 자양동  851-4,5.8902707,3.3986223,-1,304
서울특별시 광진구 자양동  851-5,5.864473,3.400186,-1,304
서울특별시 광진구 자양동  851-6,6.7784634,2.6992643,-1,301
서울특별시 광진구 자양동  851-7,5.741523,3.358137,-1,303
서울특별시 광진구 자양동  851-8,5.6968293,3.3773854,-1,303
서울특별시 광진구 자양동  851-9,5.627332,3.3580842,-1,303
서울특별시 광진구 자양동  852-1,5.547826,3.3157215,655,1235
서울특별시 광진구 자양동  852-2,5.4760556,3.4338791,656,1236
서울특별시 광진구 자양동  852-3,5.4428644,3.4699206,656,1236
서울특별시 광진구 자양동  852-4,5.419504,3.4577093,657,1237
서울특별시 광진구 자양동  852-6,5.391714,3.445705,657,1237
서울특별시 광진구 자양동  853,-0.18977858,12.941284,-1,647
서울특별시 광진구 자양동  854,-3.831256,10.884646,1604,2171
서울특별시 광진구 자양동  854-4,0.36946455,0.029204572,763,1337
서울특별시 광진구 자양동  855,6.795632,5.4647226,678,1258
서울특별시 광진구 자양동  856,7.1809645,5.143461,676,1256
서울특별시 광진구 자양동  858,13.965292,13.316221,1213,1783
서울특별시 광진구 자양동  86-1,16.375032,5.3347774,1580,2150
서울특별시 광진구 자양동  86-4,16.364573,5.3268156,1580,2150
서울특별시 광진구 자양동  86-5,16.384253,5.3235493,1580,2150
서울특별시 광진구 자양동  860,8.474064,1.1444138,-1,278
서울특별시 광진구 자양동  861,4.2820053,-3.3862414,-1,408
서울특별시 광진구 자양동  87-1,1.1517197,5.6622057,-1,609
서울특별시 광진구 자양동  9-1,18.526752,1.7769055,1517,2093
서울특별시 광진구 자양동  9-10,18.370918,1.6496005,1518,2094
서울특별시 광진구 자양동  9-11,18.445805,1.5582594,-1,568
서울특별시 광진구 자양동  9-12,18.401672,1.7007128,1518,2094
서울특별시 광진구 자양동  9-13,18.401756,1.6783631,1518,2094
서울특별시 광진구 자양동  9-16,18.512964,1.7181165,1517,2093
서울특별시 광진구 자양동  9-17,18.112501,1.9789585,-1,562
서울특별시 광진구 자양동  9-18,18.58039,1.4052057,1519,2095
서울특별시 광진구 자양동  9-2,18.575666,1.4197313,1519,2095
서울특별시 광진구 자양동  9-21,18.63729,1.2917665,1520,2096
서울특별시 광진구 자양동  9-22,18.591663,1.3669372,1519,2095
서울특별시 광진구 자양동  9-23,18.597582,1.4073488,1519,2095
서울특별시 광진구 자양동  9-25,18.594503,1.3646989,1519,2095
서울특별시 광진구 자양동  9-26,18.604599,1.3160031,1520,2096
서울특별시 광진구 자양동  9-29,18.47019,1.7667718,1517,2093
서울특별시 광진구 자양동  9-31,18.526812,1.8125361,1517,2093
서울특별시 광진구 자양동  9-33,18.44018,1.5759444,-1,568
서울특별시 광진구 자양동  9-34,18.414146,1.6240243,1518,2094
서울특별시 광진구 자양동  9-35,18.468525,1.7779541,1517,2093
서울특별시 광진구 자양동  9-36,18.586079,1.4040565,1519,2095
서울특별시 광진구 자양동  9-5,18.40374,1.707077,1518,2094
서울특별시 광진구 자양동  9-6,18.401627,1.6579406,1518,2094
서울특별시 광진구 자양동  9-8,18.415424,1.6306325,1518,2094
서울특별시 광진구 자양동  90-3,16.274591,5.303117,-1,591
서울특별시 광진구 자양동  90-5,16.322187,5.276081,-1,591
서울특별시 광진구 자양동  90-6,16.29552,5.300308,-1,591
서울특별시 광진구 자양동  90-7,16.322218,5.265888,-1,591
서울특별시 광진구 자양동  91-10,16.19855,5.3848886,-1,591
서울특별시 광진구 자양동  91-11,16.213001,5.3702536,1581,2151
서울특별시 광진구 자양동  91-12,16.226337,5.3518243,1581,2151
서울특별시 광진구 자양동  91-13,16.234528,5.3425865,1581,2151
서울특별시 광진구 자양동  91-14,16.23742,5.35655,1581,2151
서울특별시 광진구 자양동  91-15,16.229864,5.349649,1581,2151
서울특별시 광진구 자양동  91-16,16.226475,5.3341546,1581,2151
서울특별시 광진구 자양동  91-17,16.233265,5.3172445,-1,591
서울특별시 광진구 자양동  91-18,16.232058,5.3330607,1581,2151
서울특별시 광진구 자양동  91-19,16.22867,5.3164034,1581,2151
서울특별시 광진구 자양동  91-20,16.245184,5.3190966,-1,591
서울특별시 광진구 자양동  91-21,16.211493,5.2861137,-1,591
서울특별시 광진구 자양동  91-22,16.264524,5.301923,-1,591
서울특별시 광진구 자양동  91-23,16.254066,5.291189,-1,591
서울특별시 광진구 자양동  91-24,16.256094,5.310313,-1,591
서울특별시 광진구 자양동  91-25,16.26369,5.3035836,-1,591
서울특별시 광진구 자양동  91-26,16.15716,5.4239025,1582,2152
서울특별시 광진구 자양동  91-27,16.17296,5.4087725,1582,2152
서울특별시 광진구 자양동  91-28,16.183514,5.397494,1582,2152
서울특별시 광진구 자양동  91-29,16.167267,5.4183054,1582,2152
서울특별시 광진구 자양동  91-30,16.178925,5.3934193,1582,2152
서울특별시 광진구 자양동  91-31,16.215698,5.354024,1581,2151
서울특별시 광진구 자양동  91-32,16.212019,5.343428,1581,2151
서울특별시 광진구 자양동  91-4,16.248215,5.3693333,1581,2151
서울특별시 광진구 자양동  91-6,16.206783,5.381101,-1,591
서울특별시 광진구 자양동  91-7,16.209509,5.3787217,-1,591
서울특별시 광진구 자양동  91-8,16.242535,5.357143,1581,2151
서울특별시 광진구 자양동  91-9,16.241302,5.3574576,1581,2151
서울특별시 광진구 자양동  92-1,16.180271,5.395441,1582,2152
서울특별시 광진구 자양동  92-11,16.104055,5.4710574,-1,591
서울특별시 광진구 자양동  92-16,16.160616,5.4144964,1582,2152
서울특별시 광진구 자양동  92-4,16.180746,5.397638,1582,2152
서울특별시 광진구 자양동  92-5,16.182083,5.396569,1582,2152
서울특별시 광진구 자양동  92-6,16.178875,5.398552,1582,2152
서울특별시 광진구 자양동  92-9,16.149023,5.4225397,1582,2152
서울특별시 광진구 자양동  99-2,17.001196,13.511556,1494,2070
서울특별시 광진구 중곡동  100-1,1.7372898,-3.8843782,830,1404
서울특별시 광진구 중곡동  100-10,0.40037423,-3.4853134,835,1409
서울특별시 광진구 중곡동  100-11,0.4197043,-3.4956608,835,1409
서울특별시 광진구 중곡동  100-14,0.3994971,-3.4647262,-1,393
서울특별시 광진구 중곡동  100-15,0.40593535,-3.4631896,835,1409
서울특별시 광진구 중곡동  100-16,-0.9504998,-7.730151,1145,1725
서울특별시 광진구 중곡동  100-19,0.4230166,-3.4768991,835,1409
서울특별시 광진구 중곡동  100-2,1.7398242,-3.8779526,830,1404
서울특별시 광진구 중곡동  100-21,0.3963496,-3.4120145,-1,393
서울특별시 광진구 중곡동  100-22,0.3951079,-3.4082615,-1,393
서울특별시 광진구 중곡동  100-23,0.38660994,-3.4363089,-1,393
서울특별시 광진구 중곡동  100-25,0.35678938,-3.3058832,834,1408
서울특별시 광진구 중곡동  100-26,0.37020174,-3.3374875,834,1408
서울특별시 광진구 중곡동  100-28,0.37507316,-3.316895,834,1408
서울특별시 광진구 중곡동  100-29,0.3817448,-3.3111734,834,1408
서울특별시 광진구 중곡동  100-3,1.7449946,-3.8583279,830,1404
서울특별시 광진구 중곡동  100-31,0.3881989,-3.316363,834,1408
서울특별시 광진구 중곡동  100-33,0.41626647,-3.363693,833,1407
서울특별시 광진구 중곡동  100-34,0.4201135,-3.333762,833,1407
서울특별시 광진구 중곡동  100-36,1.7182193,-3.8950186,830,1404
서울특별시 광진구 중곡동  100-37,0.4146186,-3.321099,833,1407
서울특별시 광진구 중곡동  100-38,0.37587348,-3.2932448,834,1408
서울특별시 광진구 중곡동  100-39,0.36283162,-3.2852314,834,1408
서울특별시 광진구 중곡동  100-4,1.7754359,-3.8299744,830,1404
서울특별시 광진구 중곡동  100-40,0.38274777,-3.2811854,834,1408
서울특별시 광진구 중곡동  100-41,0.37519723,-3.3139622,834,1408
서울특별시 광진구 중곡동  100-42,0.37663296,-3.307729,834,1408
서울특별시 광진구 중곡동  100-44,-0.9453482,-7.728302,1145,1725
서울특별시 광진구 중곡동  100-45,-0.9391774,-7.726592,1145,1725
서울특별시 광진구 중곡동  100-46,-0.9376208,-7.724145,1145,1725
서울특별시 광진구 중곡동  100-47,-0.94220245,-7.7333455,1145,1725
서울특별시 광진구 중곡동  100-48,-0.921531,-7.7436075,1145,1725
서울특별시 광진구 중곡동  100-5,1.7086109,-3.8551097,830,1404
서울특별시 광진구 중곡동  100-51,1.7442323,-3.8493593,830,1404
서울특별시 광진구 중곡동  100-53,1.7254684,-3.8801148,830,1404
서울특별시 광진구 중곡동  100-54,1.7253606,-3.886707,830,1404
서울특별시 광진구 중곡동  100-55,1.7334509,-3.8862295,830,1404
서울특별시 광진구 중곡동  100-59,0.36936432,-3.3349192,834,1408
서울특별시 광진구 중곡동  100-6,1.6574634,-3.8417537,830,1404
서울특별시 광진구 중곡동  100-8,1.6594841,-3.8765006,830,1404
서울특별시 광진구 중곡동  100-9,0.43428674,-3.5033627,-1,394
서울특별시 광진구 중곡동  101-1,2.0383077,-3.7082458,-1,402
서울특별시 광진구 중곡동  101-13,15.644196,-4.4438915,1634,2214
서울특별시 광진구 중곡동  101-15,15.461963,-4.5097766,-1,669
서울특별시 광진구 중곡동  101-16,15.413945,-4.522653,-1,669
서울특별시 광진구 중곡동  101-17,-3.249301,-2.6042507,1160,1734
서울특별시 광진구 중곡동  101-18,-3.2558556,-2.6178062,1160,1734
서울특별시 광진구 중곡동  101-19,-3.2363715,-2.635958,1160,1734
서울특별시 광진구 중곡동  101-2,1.9365578,-3.6872723,829,1403
서울특별시 광진구 중곡동  101-20,-3.1911662,-2.6828105,-1,512
서울특별시 광진구 중곡동  101-21,15.751739,-4.4288836,-1,670
서울특별시 광진구 중곡동  101-22,1.7188882,-3.87777,830,1404
서울특별시 광진구 중곡동  101-23,1.8359073,-3.7394626,-1,402
서울특별시 광진구 중곡동  101-24,1.8178549,-3.7590299,-1,402
서울특별시 광진구 중곡동  101-26,1.9832777,-3.679564,-1,402
서울특별시 광진구 중곡동  101-27,1.949286,-3.6802428,829,1403
서울특별시 광진구 중곡동  101-28,15.393903,-3.446713,-1,672
서울특별시 광진구 중곡동  101-29,15.376026,-3.4161804,1642,2222
서울특별시 광진구 중곡동  101-3,15.770943,-4.411599,1635,2215
서울특별시 광진구 중곡동  101-30,15.852159,-4.301373,-1,670
서울특별시 광진구 중곡동  101-31,1.7273912,-3.8653798,830,1404
서울특별시 광진구 중곡동  101-32,1.7359235,-3.8653855,830,1404
서울특별시 광진구 중곡동  101-34,0.42164266,-3.5231926,-1,394
서울특별시 광진구 중곡동  101-35,0.41594437,-3.5218136,-1,394
서울특별시 광진구 중곡동  101-36,-3.2418525,-2.6498187,-1,512
서울특별시 광진구 중곡동  101-37,15.770722,-4.410352,1635,2215
서울특별시 광진구 중곡동  101-38,0.41794363,-3.5198288,-1,394
서울특별시 광진구 중곡동  101-4,15.794709,-4.406038,1636,2216
서울특별시 광진구 중곡동  101-40,0.41424185,-3.5332043,-1,394
서울특별시 광진구 중곡동  101-43,1.8398367,-3.7535286,-1,402
서울특별시 광진구 중곡동  101-46,15.780952,-4.376613,-1,670
서울특별시 광진구 중곡동  101-47,15.80439,-4.3969436,1636,2216
서울특별시 광진구 중곡동  101-49,1.9127862,-3.692299,829,1403
서울특별시 광진구 중곡동  101-5,15.798128,-4.403283,1636,2216
서울특별시 광진구 중곡동  101-52,15.797077,-4.3949265,1636,2216
서울특별시 광진구 중곡동  101-53,15.570214,-4.47679,1634,2214
서울특별시 광진구 중곡동  101-6,15.808347,-4.3882966,1636,2216
서울특별시 광진구 중곡동  101-8,15.7612915,-4.4272428,1635,2215
서울특별시 광진구 중곡동  102-1,2.2026463,-3.6390235,826,1400
서울특별시 광진구 중곡동  102-10,1.8469347,-3.728416,-1,402
서울특별시 광진구 중곡동  102-11,1.7165265,-3.8265667,830,1404
서울특별시 광진구 중곡동  102-13,1.6970973,-3.6968997,-1,402
서울특별시 광진구 중곡동  102-14,1.816594,-3.6887467,-1,402
서울특별시 광진구 중곡동  102-15,1.9085011,-3.6713946,829,1403
서울특별시 광진구 중곡동  102-16,1.9987894,-3.5879996,-1,402
서울특별시 광진구 중곡동  102-17,2.1003883,-3.571704,825,1399
서울특별시 광진구 중곡동  102-18,2.1638432,-3.5491104,826,1400
서울특별시 광진구 중곡동  102-19,2.167694,-3.566667,826,1400
서울특별시 광진구 중곡동  102-2,2.392569,-3.5035238,828,1402
서울특별시 광진구 중곡동  102-20,2.1715026,-3.5737555,826,1400
서울특별시 광진구 중곡동  102-21,2.1944027,-3.575669,826,1400
서울특별시 광진구 중곡동  102-22,2.2068264,-3.6435778,826,1400
서울특별시 광진구 중곡동  102-24,2.3527787,-3.5055764,-1,403
서울특별시 광진구 중곡동  102-26,2.337314,-3.524508,-1,403
서울특별시 광진구 중곡동  102-27,2.3039355,-3.5051928,-1,403
서울특별시 광진구 중곡동  102-28,2.2875822,-3.5129876,-1,403
서울특별시 광진구 중곡동  102-3,2.0948236,-3.6326065,825,1399
서울특별시 광진구 중곡동  102-30,2.0772722,-3.5207326,825,1399
서울특별시 광진구 중곡동  102-31,1.8969036,-3.4566057,821,1395
서울특별시 광진구 중곡동  102-32,1.8319261,-3.4485672,821,1395
서울특별시 광진구 중곡동  102-34,1.3025347,-3.5031245,-1,395
서울특별시 광진구 중곡동  102-36,0.74357015,-3.2315955,-1,390
서울특별시 광진구 중곡동  102-37,0.7213403,-3.089455,831,1405
서울특별시 광진구 중곡동  102-38,0.785186,-3.1671042,831,1405
서울특별시 광진구 중곡동  102-39,0.9679642,-3.246862,-1,390
서울특별시 광진구 중곡동  102-4,2.085684,-3.6154373,825,1399
서울특별시 광진구 중곡동  102-40,1.3355654,-3.4522486,-1,395
서울특별시 광진구 중곡동  102-41,1.5580425,-3.5300205,-1,395
서울특별시 광진구 중곡동  102-42,1.7084914,-3.427336,822,1396
서울특별시 광진구 중곡동  102-43,1.8583841,-3.4391305,821,1395
서울특별시 광진구 중곡동  102-44,1.9414957,-3.4906528,821,1395
서울특별시 광진구 중곡동  102-45,2.1590488,-3.5040147,826,1400
서울특별시 광진구 중곡동  102-47,2.3862138,-3.5007963,828,1402
서울특별시 광진구 중곡동  102-48,2.3147666,-3.5007236,-1,403
서울특별시 광진구 중곡동  102-49,2.2662742,-3.4912968,-1,403
서울특별시 광진구 중곡동  102-5,2.0850582,-3.5986643,825,1399
서울특별시 광진구 중곡동  102-50,2.2197309,-3.5024736,-1,403
서울특별시 광진구 중곡동  102-52,2.3438995,-3.4709253,-1,403
서울특별시 광진구 중곡동  102-53,2.3675892,-3.4969687,827,1401
서울특별시 광진구 중곡동  102-54,2.3964946,-3.506841,828,1402
서울특별시 광진구 중곡동  102-55,2.3703148,-3.496415,827,1401
서울특별시 광진구 중곡동  102-6,2.0118897,-3.6117122,825,1399
서울특별시 광진구 중곡동  102-7,2.0462947,-3.5972254,825,1399
서울특별시 광진구 중곡동  102-8,2.0115771,-3.6078935,825,1399
서울특별시 광진구 중곡동  102-9,1.892594,-3.7077105,829,1403
서울특별시 광진구 중곡동  103-1,2.397246,-3.5238047,-1,403
서울특별시 광진구 중곡동  103-10,1.9606421,-3.34001,821,1395
서울특별시 광진구 중곡동  103-15,1.8564816,-3.388193,821,1395
서울특별시 광진구 중곡동  103-16,1.6317939,-3.3351343,822,1396
서울특별시 광진구 중곡동  103-17,1.5746428,-3.3500993,823,1397
서울특별시 광진구 중곡동  103-18,1.533304,-3.3281095,823,1397
서울특별시 광진구 중곡동  103-19,1.4794892,-3.2840805,-1,395
서울특별시 광진구 중곡동  103-2,2.39308,-3.5027616,828,1402
서울특별시 광진구 중곡동  103-3,2.287797,-3.4480739,-1,403
서울특별시 광진구 중곡동  103-4,2.337202,-3.4823997,-1,403
서울특별시 광진구 중곡동  103-5,2.2300825,-3.411644,-1,403
서울특별시 광진구 중곡동  103-6,2.2174423,-3.4198492,-1,403
서울특별시 광진구 중곡동  103-7,2.1332,-3.3631039,-1,403
서울특별시 광진구 중곡동  103-8,2.189712,-3.4158006,-1,403
서울특별시 광진구 중곡동  103-9,1.9685822,-3.3922894,821,1395
서울특별시 광진구 중곡동  104-1,-1.5005367,4.538627,1447,2017
서울특별시 광진구 중곡동  104-11,1.1515145,-2.9508297,817,1391
서울특별시 광진구 중곡동  104-12,1.1154903,-2.922991,817,1391
서울특별시 광진구 중곡동  104-13,1.2473241,-2.9985304,818,1392
서울특별시 광진구 중곡동  104-14,1.2787429,-3.0354843,818,1392
서울특별시 광진구 중곡동  104-15,-1.6112279,4.4947867,-1,600
서울특별시 광진구 중곡동  104-16,-1.6815279,4.464819,-1,600
서울특별시 광진구 중곡동  104-17,-1.7549932,4.4408827,1448,2018
서울특별시 광진구 중곡동  104-18,-1.8223957,4.4311504,-1,601
서울특별시 광진구 중곡동  104-19,-1.8947937,4.455565,1449,2019
서울특별시 광진구 중곡동  104-2,-2.1190114,4.612407,1451,2021
서울특별시 광진구 중곡동  104-20,-1.9640832,4.490046,-1,601
서울특별시 광진구 중곡동  104-23,-1.555076,4.516085,-1,600
서울특별시 광진구 중곡동  104-24,-2.0889564,4.5776596,1451,2021
서울특별시 광진구 중곡동  104-25,-2.0253,4.5283384,1450,2020
서울특별시 광진구 중곡동  104-26,-1.9698646,4.495648,1450,2020
서울특별시 광진구 중곡동  104-27,-1.9102141,4.4682083,1449,2019
서울특별시 광진구 중곡동  104-28,-1.8320702,4.4276366,-1,601
서울특별시 광진구 중곡동  104-29,-1.7901603,4.430946,1448,2018
서울특별시 광진구 중곡동  104-30,-1.7280661,4.4523997,1448,2018
서울특별시 광진구 중곡동  104-32,-1.5749321,4.5079184,-1,600
서울특별시 광진구 중곡동  104-33,-1.4881814,4.5338645,1447,2017
서울특별시 광진구 중곡동  104-34,-1.4820284,4.545009,1447,2017
서울특별시 광진구 중곡동  104-35,-1.5499768,4.518374,1447,2017
서울특별시 광진구 중곡동  104-36,-1.6447922,4.4791646,-1,600
서울특별시 광진구 중곡동  104-37,-1.6800007,4.4558425,-1,600
서울특별시 광진구 중곡동  104-38,-1.777855,4.436085,1448,2018
서울특별시 광진구 중곡동  104-39,-1.8270918,4.4430943,-1,601
서울특별시 광진구 중곡동  104-4,0.9896403,-2.8816035,-1,388
서울특별시 광진구 중곡동  104-40,-1.9111817,4.47031,1449,2019
서울특별시 광진구 중곡동  104-41,-2.00338,4.5155916,1450,2020
서울특별시 광진구 중곡동  104-42,-1.4326338,4.5627847,1447,2017
서울특별시 광진구 중곡동  104-44,0.3090592,-2.4093926,-1,384
서울특별시 광진구 중곡동  104-45,0.33248806,-2.3659723,-1,384
서울특별시 광진구 중곡동  104-46,-1.6207869,4.4918513,-1,600
서울특별시 광진구 중곡동  104-47,-1.7024142,4.4551725,-1,600
서울특별시 광진구 중곡동  104-48,-1.7618933,4.4429026,1448,2018
서울특별시 광진구 중곡동  104-49,-1.8375868,4.43601,-1,601
서울특별시 광진구 중곡동  104-5,0.28847232,-2.4115946,-1,384
서울특별시 광진구 중곡동  104-50,-1.8924888,4.4489427,1449,2019
서울특별시 광진구 중곡동  104-51,-1.9292129,4.439928,1449,2019
서울특별시 광진구 중곡동  104-56,-2.0589414,4.5434566,1450,2020
서울특별시 광진구 중곡동  104-57,-2.0401835,4.522703,1450,2020
서울특별시 광진구 중곡동  104-6,1.4173524,-3.0931253,-1,389
서울특별시 광진구 중곡동  104-63,1.2726489,-3.0236182,818,1392
서울특별시 광진구 중곡동  104-64,1.2057915,-3.0001755,818,1392
서울특별시 광진구 중곡동  104-65,1.0935448,-2.9381871,817,1391
서울특별시 광진구 중곡동  104-66,0.9415556,-2.856529,-1,388
서울특별시 광진구 중곡동  104-67,0.85478485,-2.810945,810,1384
서울특별시 광진구 중곡동  104-68,0.86373746,-2.811377,810,1384
서울특별시 광진구 중곡동  104-69,0.7511156,-2.7648156,-1,387
서울특별시 광진구 중곡동  104-7,1.3177084,-3.0437496,-1,389
서울특별시 광진구 중곡동  104-70,0.69858646,-2.6959784,806,1380
서울특별시 광진구 중곡동  104-71,0.6600739,-2.6685617,806,1380
서울특별시 광진구 중곡동  104-72,0.50874245,-2.5924096,805,1379
서울특별시 광진구 중곡동  104-74,0.5283313,-2.443626,-1,384
서울특별시 광진구 중곡동  104-76,0.410648,-2.321983,815,1389
서울특별시 광진구 중곡동  104-77,1.1996952,-2.9893034,818,1392
서울특별시 광진구 중곡동  104-79,0.7487685,-2.6448414,-1,387
서울특별시 광진구 중곡동  104-8,1.1174086,-2.942778,817,1391
서울특별시 광진구 중곡동  104-81,0.78240305,-2.647392,807,1381
서울특별시 광진구 중곡동  104-82,0.77320373,-2.6390173,807,1381
서울특별시 광진구 중곡동  104-83,0.76045704,-2.640271,807,1381
서울특별시 광진구 중곡동  104-84,0.77552456,-2.6298153,807,1381
서울특별시 광진구 중곡동  104-9,-2.1010222,4.585059,1451,2021
서울특별시 광진구 중곡동  104-90,1.079317,-2.9324663,817,1391
서울특별시 광진구 중곡동  104-91,-2.102034,4.5882688,1451,2021
서울특별시 광진구 중곡동  106-1,1.1887499,-3.3207512,824,1398
서울특별시 광진구 중곡동  106-10,8.246617,22.25177,1653,2255
서울특별시 광진구 중곡동  106-12,8.247028,22.252087,1653,2255
서울특별시 광진구 중곡동  106-13,8.248311,22.252281,1654,2254
서울특별시 광진구 중곡동  106-14,8.248326,22.252169,1654,2254
서울특별시 광진구 중곡동  106-16,8.248381,22.25216,1654,2254
서울특별시 광진구 중곡동  106-17,8.248391,22.25234,1654,2254
서울특별시 광진구 중곡동  106-19,8.246393,22.251549,1653,2255
서울특별시 광진구 중곡동  106-2,1.2048622,-3.2894201,824,1398
서울특별시 광진구 중곡동  106-20,8.246277,22.251537,1653,2255
서울특별시 광진구 중곡동  106-21,8.2467985,22.25197,1653,2255
서울특별시 광진구 중곡동  106-22,8.246998,22.251846,1653,2255
서울특별시 광진구 중곡동  106-23,8.246634,22.251625,1653,2255
서울특별시 광진구 중곡동  106-24,8.246818,22.251768,1653,2255
서울특별시 광진구 중곡동  106-26,8.248355,22.25231,1654,2254
서울특별시 광진구 중곡동  106-27,8.248008,22.252432,1654,2254
서울특별시 광진구 중곡동  106-29,8.246361,22.251347,1653,2255
서울특별시 광진구 중곡동  106-3,1.1172864,-3.283644,824,1398
서울특별시 광진구 중곡동  106-31,8.247695,22.252333,1654,2254
서울특별시 광진구 중곡동  106-32,8.247673,22.252659,1654,2254
서울특별시 광진구 중곡동  106-34,0.22751752,-2.9501927,-1,397
서울특별시 광진구 중곡동  106-35,0.49021605,-2.581018,805,1379
서울특별시 광진구 중곡동  106-36,0.4357324,-2.5590093,805,1379
서울특별시 광진구 중곡동  106-37,0.43660316,-2.5702682,805,1379
서울특별시 광진구 중곡동  106-38,0.59920853,-2.6382308,806,1380
서울특별시 광진구 중곡동  106-39,0.64631945,-2.655441,806,1380
서울특별시 광진구 중곡동  106-4,0.8311248,-3.1427412,831,1405
서울특별시 광진구 중곡동  106-40,0.61231756,-2.6580148,806,1380
서울특별시 광진구 중곡동  106-41,8.247573,22.252615,1654,2254
서울특별시 광진구 중곡동  106-42,0.30635774,-2.4998736,804,1378
서울특별시 광진구 중곡동  106-44,0.19794035,-2.9679797,-1,397
서울특별시 광진구 중곡동  106-45,0.52169234,-2.5886915,805,1379
서울특별시 광진구 중곡동  106-46,0.6427694,-2.6578827,806,1380
서울특별시 광진구 중곡동  106-5,0.7728414,-3.1341233,831,1405
서울특별시 광진구 중곡동  106-54,1.1854863,-3.3179748,824,1398
서울특별시 광진구 중곡동  106-6,0.64502686,-3.147078,832,1406
서울특별시 광진구 중곡동  106-7,0.74588895,-3.1467013,831,1405
서울특별시 광진구 중곡동  106-8,0.62928355,-3.1495364,832,1406
서울특별시 광진구 중곡동  106-9,0.6387491,-3.1435409,832,1406
서울특별시 광진구 중곡동  107-1,0.4608977,-3.5066338,-1,394
서울특별시 광진구 중곡동  107-101,0.43734172,-3.472489,835,1409
서울특별시 광진구 중곡동  107-102,0.4401257,-3.342413,833,1407
서울특별시 광진구 중곡동  107-107,0.46474025,-3.4589877,-1,394
서울특별시 광진구 중곡동  107-11,0.56962603,-3.1971567,-1,391
서울특별시 광진구 중곡동  107-12,0.5627209,-3.2060957,-1,391
서울특별시 광진구 중곡동  107-14,0.58318245,-3.1663225,-1,391
서울특별시 광진구 중곡동  107-15,0.5935602,-3.188665,-1,391
서울특별시 광진구 중곡동  107-16,0.6168634,-3.1636891,832,1406
서울특별시 광진구 중곡동  107-17,0.5809268,-3.1223152,-1,391
서울특별시 광진구 중곡동  107-20,0.20240588,-2.9199977,842,1416
서울특별시 광진구 중곡동  107-21,0.18528551,-2.9502761,-1,397
서울특별시 광진구 중곡동  107-23,0.18585284,-2.8955374,842,1416
서울특별시 광진구 중곡동  107-24,0.1396705,-2.8593285,841,1415
서울특별시 광진구 중곡동  107-25,0.11775673,-2.8726373,841,1415
서울특별시 광진구 중곡동  107-26,0.1546847,-2.909035,842,1416
서울특별시 광진구 중곡동  107-27,0.17129056,-2.8990993,842,1416
서울특별시 광진구 중곡동  107-28,0.1590996,-2.9167025,842,1416
서울특별시 광진구 중곡동  107-29,0.1511332,-2.8978403,842,1416
서울특별시 광진구 중곡동  107-3,0.5737718,-3.2311394,-1,391
서울특별시 광진구 중곡동  107-31,0.164159,-2.891047,842,1416
서울특별시 광진구 중곡동  107-33,0.12704635,-2.853299,841,1415
서울특별시 광진구 중곡동  107-34,0.12532434,-2.8536334,841,1415
서울특별시 광진구 중곡동  107-35,0.13923873,-2.798108,-1,397
서울특별시 광진구 중곡동  107-36,0.1303972,-2.8549013,841,1415
서울특별시 광진구 중곡동  107-37,0.4565475,-3.4741096,-1,394
서울특별시 광진구 중곡동  107-38,0.2169604,-2.586356,-1,384
서울특별시 광진구 중곡동  107-39,0.22776198,-2.517436,803,1377
서울특별시 광진구 중곡동  107-4,0.15399155,-2.4798074,-1,384
