지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  272-6,7.3500986,7.8397098,3
서울특별시 광진구 광장동  272-9,7.334024,7.896084,3
서울특별시 광진구 광장동  276,7.441602,8.230804,3
서울특별시 광진구 광장동  276-10,10.018987,8.204911,5
서울특별시 광진구 광장동  276-11,10.167653,8.127197,5
서울특별시 광진구 광장동  276-16,7.1039143,8.227523,3
서울특별시 광진구 광장동  276-18,7.041587,8.151871,3
서울특별시 광진구 광장동  276-2,10.163489,8.108294,5
서울특별시 광진구 광장동  276-29,10.157145,8.08562,5
서울특별시 광진구 광장동  276-30,10.179809,8.08707,5
서울특별시 광진구 광장동  276-32,7.3867145,8.028699,3
서울특별시 광진구 광장동  276-4,10.208243,8.079535,5
서울특별시 광진구 광장동  276-7,10.230973,8.010945,5
서울특별시 광진구 광장동  276-8,10.156551,8.1030855,5
서울특별시 광진구 광장동  277-1,7.503644,7.909612,3
서울특별시 광진구 광장동  277-11,7.490101,7.874358,3
서울특별시 광진구 광장동  277-12,7.3381996,7.7780223,3
서울특별시 광진구 광장동  280-1,7.544101,7.7759066,3
서울특별시 광진구 광장동  280-3,7.545284,7.7767963,3
서울특별시 광진구 광장동  282-1,7.339591,7.7624526,3
서울특별시 광진구 광장동  285-1,7.5192647,7.8864026,3
서울특별시 광진구 광장동  285-11,7.522043,8.268443,3
서울특별시 광진구 광장동  285-12,7.5187945,8.265573,3
서울특별시 광진구 광장동  285-14,7.578602,7.756208,3
서울특별시 광진구 광장동  285-15,7.589718,7.7705774,3
서울특별시 광진구 광장동  285-16,7.586505,7.7823195,3
서울특별시 광진구 광장동  285-17,7.5846043,7.775843,3
서울특별시 광진구 광장동  285-19,7.338862,7.754201,3
서울특별시 광진구 광장동  285-29,7.5328007,8.282194,3
서울특별시 광진구 광장동  285-3,7.5266333,8.2737875,3
서울특별시 광진구 광장동  285-30,7.523431,8.279696,3
서울특별시 광진구 광장동  285-4,7.500819,8.261964,3
서울특별시 광진구 광장동  285-6,7.502745,8.263573,3
서울특별시 광진구 광장동  285-7,7.572509,7.7717867,3
서울특별시 광진구 광장동  285-8,7.4957094,7.8574677,3
서울특별시 광진구 광장동  287-1,8.120143,4.904498,5
서울특별시 광진구 광장동  287-4,8.099414,4.906241,5
서울특별시 광진구 광장동  287-5,2.491631,5.77904,1
서울특별시 광진구 광장동  288,2.5001478,5.775337,1
서울특별시 광진구 광장동  288-1,8.092293,4.8699856,5
