지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  401-17,4.366795,1.7900457,896
서울특별시 광진구 광장동  413-11,2.876095,2.4914322,624
서울특별시 광진구 광장동  413-12,2.9158876,2.4535844,624
서울특별시 광진구 광장동  413-13,2.8718252,2.4971669,624
서울특별시 광진구 광장동  413-14,2.849125,2.4952888,624
서울특별시 광진구 광장동  413-15,2.8532445,2.4979813,624
서울특별시 광진구 광장동  413-16,2.8636096,2.5060294,624
서울특별시 광진구 광장동  413-18,2.8778489,2.4888725,624
서울특별시 광진구 광장동  413-29,2.9224298,2.4479861,624
서울특별시 광진구 광장동  414-1,4.689078,1.5903945,878
서울특별시 광진구 광장동  445-5,5.0094905,1.1215892,901
서울특별시 광진구 광장동  453-1,5.619569,1.0806661,909
서울특별시 광진구 광장동  457-1,2.9064276,2.4976487,624
서울특별시 광진구 광장동  457-3,2.896141,2.5123444,624
서울특별시 광진구 광장동  463-3,5.8964515,-0.024287518,847
서울특별시 광진구 광장동  470-10,5.260852,0.12520885,819
서울특별시 광진구 광장동  470-3,5.293001,0.6048914,867
서울특별시 광진구 광장동  471-1,4.524423,-0.24869063,735
서울특별시 광진구 광장동  471-6,5.2032375,0.052121516,819
서울특별시 광진구 광장동  484,5.6446137,1.0768281,909
서울특별시 광진구 광장동  5-117,4.455995,1.5146236,887
서울특별시 광진구 광장동  512-5,5.1132064,0.007304137,819
서울특별시 광진구 광장동  515-3,4.9355855,-0.6730972,650
서울특별시 광진구 광장동  517-5,5.1968055,0.1479729,819
서울특별시 광진구 광장동  530-13,4.9380684,-0.6519762,650
서울특별시 광진구 광장동  530-24,5.2061005,0.12996143,819
서울특별시 광진구 광장동  530-25,4.948633,-0.59470797,650
서울특별시 광진구 광장동  530-39,4.9888287,-0.43458238,650
서울특별시 광진구 광장동  530-43,4.9685307,-0.51399094,650
서울특별시 광진구 광장동  551,5.054774,1.2558857,901
서울특별시 광진구 광장동  554-11,4.359387,1.847283,896
서울특별시 광진구 광장동  554-15,4.3537455,1.8117272,896
서울특별시 광진구 광장동  554-7,5.636763,1.0410403,909
서울특별시 광진구 광장동  565,5.651836,1.067689,909
서울특별시 광진구 광장동  566,5.657375,1.0806639,909
서울특별시 광진구 광장동  569,5.6811924,1.017571,909
서울특별시 광진구 광장동  570,5.67256,1.0518786,909
서울특별시 광진구 광장동  571-1,5.242402,0.102562994,819
서울특별시 광진구 광장동  576,5.65322,1.1015764,909
서울특별시 광진구 광장동  578,5.6402974,1.0235634,909
서울특별시 광진구 광장동  582,5.6286006,1.1076035,909
서울특별시 광진구 광장동  582-3,4.4300213,1.5129868,887
서울특별시 광진구 구의동  130-1,4.395104,1.5665371,887
서울특별시 광진구 구의동  132-1,4.842286,1.4509901,906
서울특별시 광진구 구의동  143-1,11.57103,5.3080487,491
서울특별시 광진구 구의동  143-11,13.580477,7.45141,428
서울특별시 광진구 구의동  143-3,13.43648,7.3265367,428
서울특별시 광진구 구의동  143-4,13.41846,7.2798944,428
서울특별시 광진구 구의동  143-5,13.430095,7.4995694,429
서울특별시 광진구 구의동  143-6,13.418313,7.404569,428
서울특별시 광진구 구의동  143-8,13.690733,7.838656,528
서울특별시 광진구 구의동  16-1,2.8693125,2.4688003,624
서울특별시 광진구 구의동  16-10,-2.0435512,4.0971947,44
서울특별시 광진구 구의동  16-13,-2.112853,4.1502833,45
서울특별시 광진구 구의동  16-18,11.535763,5.3098035,491
서울특별시 광진구 구의동  16-19,11.527944,5.272938,491
서울특별시 광진구 구의동  16-26,13.098114,7.810012,427
서울특별시 광진구 구의동  16-29,-2.061158,4.109319,44
서울특별시 광진구 구의동  16-30,-2.121159,4.1532845,45
서울특별시 광진구 구의동  16-33,-2.1211128,4.1534734,45
서울특별시 광진구 구의동  16-6,13.0844755,7.803705,427
서울특별시 광진구 구의동  16-8,11.49549,5.277922,491
서울특별시 광진구 구의동  164-2,4.4301033,1.5508718,887
서울특별시 광진구 구의동  17-1,2.8925097,2.469687,624
서울특별시 광진구 구의동  17-3,2.87785,2.4666438,624
서울특별시 광진구 구의동  18,-2.0449617,4.10181,44
서울특별시 광진구 구의동  19-2,13.711591,7.4998865,428
서울특별시 광진구 구의동  19-3,13.525061,7.3332973,428
서울특별시 광진구 구의동  19-7,13.677305,7.478084,428
서울특별시 광진구 구의동  198-1,4.4526725,0.11043991,733
서울특별시 광진구 구의동  198-3,4.2709684,-0.47700256,738
서울특별시 광진구 구의동  198-4,4.369161,-0.023137107,733
서울특별시 광진구 구의동  198-5,11.1309395,-5.0731893,556
서울특별시 광진구 구의동  199-1,4.336488,0.124181524,733
서울특별시 광진구 구의동  199-10,4.4473987,0.10382946,733
서울특별시 광진구 구의동  199-14,4.368289,-0.026343085,733
서울특별시 광진구 구의동  199-15,4.4223666,0.10975656,733
서울특별시 광진구 구의동  199-18,5.6441197,1.0648155,909
