지번주소,UMAP1,UMAP2,OPTICS_cluster_without_noise
서울특별시 광진구 구의동  51-9,21.054695,0.99384177,354
서울특별시 광진구 구의동  52-1,6.8660073,3.3820577,162
서울특별시 광진구 구의동  52-10,6.704955,3.4901135,162
서울특별시 광진구 구의동  52-11,6.786271,3.452206,162
서울특별시 광진구 구의동  52-12,6.8424196,3.4035275,162
서울특별시 광진구 구의동  52-13,6.8706055,3.378152,162
서울특별시 광진구 구의동  52-14,6.8823237,3.3812914,162
서울특별시 광진구 구의동  52-15,6.8809595,3.3718977,162
서울특별시 광진구 구의동  52-17,6.891103,3.3681784,162
서울특별시 광진구 구의동  52-18,6.8855133,3.372669,162
서울특별시 광진구 구의동  52-19,6.8635077,3.3861742,162
서울특별시 광진구 구의동  52-2,6.8369117,3.3980923,162
서울특별시 광진구 구의동  52-20,6.7982855,3.4275734,162
서울특별시 광진구 구의동  52-21,6.648336,3.5338264,162
서울특별시 광진구 구의동  52-23,6.6017337,3.538605,162
서울특별시 광진구 구의동  52-3,6.8662434,3.391815,162
서울특별시 광진구 구의동  52-4,6.861454,3.3902442,162
서울특별시 광진구 구의동  52-5,6.809832,3.4207056,162
서울특별시 광진구 구의동  52-6,6.771201,3.444468,162
서울특별시 광진구 구의동  52-7,6.6425905,3.5299652,162
서울특별시 광진구 구의동  52-9,6.6517396,3.5387776,162
서울특별시 광진구 구의동  53-1,6.6227183,3.5624342,162
서울특별시 광진구 구의동  53-10,6.743265,3.4668298,162
서울특별시 광진구 구의동  53-13,6.867626,3.3692894,162
서울특별시 광진구 구의동  53-14,6.8740516,3.378885,162
서울특별시 광진구 구의동  53-2,6.6564927,3.5224094,162
서울특별시 광진구 구의동  53-3,6.5500073,3.5725684,162
서울특별시 광진구 구의동  53-9,6.546046,3.590878,162
서울특별시 광진구 구의동  54-12,6.3667855,3.765601,162
서울특별시 광진구 구의동  54-13,6.3734975,3.7686398,162
서울특별시 광진구 구의동  54-16,6.3377323,3.7547922,162
서울특별시 광진구 구의동  54-18,6.3573937,3.7929275,162
서울특별시 광진구 구의동  549-1,0.012773763,3.4272795,313
서울특별시 광진구 구의동  55-10,20.148785,9.102766,33
서울특별시 광진구 구의동  55-11,20.202452,9.038,33
서울특별시 광진구 구의동  55-12,20.197184,9.04207,33
서울특별시 광진구 구의동  55-14,20.143974,9.106854,33
서울특별시 광진구 구의동  55-15,20.212275,9.024423,33
서울특별시 광진구 구의동  55-16,20.225895,9.018453,33
서울특별시 광진구 구의동  55-17,20.213388,9.02657,33
서울특별시 광진구 구의동  55-18,20.224382,9.013243,33
서울특별시 광진구 구의동  55-22,20.16287,9.082864,33
서울특별시 광진구 구의동  55-24,20.24156,8.987257,33
서울특별시 광진구 구의동  55-3,20.230581,9.006048,33
서울특별시 광진구 구의동  55-4,20.22922,9.00575,33
서울특별시 광진구 구의동  55-5,20.223465,9.013263,33
서울특별시 광진구 구의동  55-6,20.228098,9.004251,33
서울특별시 광진구 구의동  55-7,20.183666,9.069098,33
서울특별시 광진구 구의동  55-9,20.157534,9.091523,33
서울특별시 광진구 구의동  552-1,0.0018552529,3.426908,313
서울특별시 광진구 구의동  552-18,15.210194,-6.2638526,328
서울특별시 광진구 구의동  552-2,-0.027060067,3.3997748,313
서울특별시 광진구 구의동  552-6,15.421135,-6.3098755,328
서울특별시 광진구 구의동  552-8,0.0041992455,3.4160516,313
서울특별시 광진구 구의동  555-1,15.817744,-6.3822923,325
서울특별시 광진구 구의동  555-2,15.817273,-6.3837433,325
서울특별시 광진구 구의동  555-3,15.863318,-6.370765,325
서울특별시 광진구 구의동  556-5,16.076935,-6.170711,326
서울특별시 광진구 구의동  556-6,16.062706,-6.165203,326
서울특별시 광진구 구의동  558-1,21.579903,-1.5868516,357
서울특별시 광진구 구의동  558-2,21.574778,-1.600425,357
서울특별시 광진구 구의동  559-1,15.914113,-6.241452,325
서울특별시 광진구 구의동  559-4,15.824073,-6.2261176,325
서울특별시 광진구 구의동  559-5,15.959093,-6.2649384,325
서울특별시 광진구 구의동  559-6,15.796416,-6.223935,325
서울특별시 광진구 구의동  56-11,19.817396,10.12413,32
서울특별시 광진구 구의동  56-12,19.828775,10.146948,32
서울특별시 광진구 구의동  56-14,16.55344,8.617474,296
서울특별시 광진구 구의동  56-15,16.550203,8.622171,296
서울특별시 광진구 구의동  56-16,19.449455,10.266054,32
서울특별시 광진구 구의동  56-17,16.547775,8.621204,296
서울특별시 광진구 구의동  56-18,16.556646,8.617708,296
서울특별시 광진구 구의동  56-2,19.40317,10.2833605,32
서울특별시 광진구 구의동  56-20,16.551712,8.62305,296
서울특별시 광진구 구의동  56-22,19.385109,10.30478,32
서울특별시 광진구 구의동  56-25,16.548273,8.625921,296
서울특별시 광진구 구의동  56-8,19.802114,10.124072,32
서울특별시 광진구 구의동  560-12,15.355402,-6.196535,328
서울특별시 광진구 구의동  560-13,15.373105,-6.185977,328
서울특별시 광진구 구의동  560-14,15.222799,-6.2504644,328
서울특별시 광진구 구의동  57-1,17.691793,17.917683,343
서울특별시 광진구 구의동  57-10,19.82591,10.161361,32
서울특별시 광진구 구의동  57-100,6.6280823,4.6668324,163
서울특별시 광진구 구의동  57-101,6.6335473,4.6697454,163
서울특별시 광진구 구의동  57-102,6.6458907,4.6487894,163
서울특별시 광진구 구의동  57-103,6.664238,4.6819987,163
서울특별시 광진구 구의동  57-104,6.653888,4.669429,163
서울특별시 광진구 구의동  57-105,19.919224,10.198095,32
서울특별시 광진구 구의동  57-106,19.91818,10.198111,32
서울특별시 광진구 구의동  57-108,19.944702,10.226045,32
서울특별시 광진구 구의동  57-109,19.914774,10.1956,32
서울특별시 광진구 구의동  57-12,19.801622,10.147579,32
서울특별시 광진구 구의동  57-120,6.668367,4.704227,163
서울특별시 광진구 구의동  57-13,19.846056,10.165088,32
서울특별시 광진구 구의동  57-15,19.91849,10.198081,32
서울특별시 광진구 구의동  57-18,19.926563,10.1951475,32
서울특별시 광진구 구의동  57-19,19.923151,10.200501,32
서울특별시 광진구 구의동  57-2,17.691168,17.916346,343
서울특별시 광진구 구의동  57-20,19.922598,10.199071,32
서울특별시 광진구 구의동  57-21,19.924173,10.198836,32
서울특별시 광진구 구의동  57-22,6.64705,4.6427836,163
서울특별시 광진구 구의동  57-23,6.6489205,4.6545587,163
서울특별시 광진구 구의동  57-24,6.656459,4.6938143,163
서울특별시 광진구 구의동  57-27,6.662134,4.687765,163
서울특별시 광진구 구의동  57-28,6.666077,4.691513,163
서울특별시 광진구 구의동  57-29,19.355532,10.335204,32
서울특별시 광진구 구의동  57-3,17.695343,17.919327,343
서울특별시 광진구 구의동  57-30,6.656264,4.6910577,163
서울특별시 광진구 구의동  57-33,19.920595,10.198406,32
서울특별시 광진구 구의동  57-38,6.6089735,4.5297637,163
서울특별시 광진구 구의동  57-4,17.694565,17.916704,343
서울특별시 광진구 구의동  57-40,6.6360607,4.540383,163
서울특별시 광진구 구의동  57-41,17.691154,17.91519,343
서울특별시 광진구 구의동  57-49,19.363815,10.323988,32
서울특별시 광진구 구의동  57-5,19.92186,10.198535,32
서울특별시 광진구 구의동  57-50,19.422356,10.279529,32
서울특별시 광진구 구의동  57-56,6.654053,4.543793,163
서울특별시 광진구 구의동  57-6,19.922106,10.197142,32
서울특별시 광진구 구의동  57-64,6.623567,4.6619964,163
서울특별시 광진구 구의동  57-65,6.625685,4.66726,163
서울특별시 광진구 구의동  57-66,6.6299896,4.6581216,163
서울특별시 광진구 구의동  57-67,6.6359143,4.645588,163
서울특별시 광진구 구의동  57-68,6.649905,4.657762,163
서울특별시 광진구 구의동  57-7,19.921644,10.201109,32
서울특별시 광진구 구의동  57-73,6.6484184,4.479395,163
서울특별시 광진구 구의동  57-74,6.6587524,4.5299416,163
서울특별시 광진구 구의동  57-75,6.650158,4.5423675,163
서울특별시 광진구 구의동  57-79,6.6405454,4.503216,163
서울특별시 광진구 구의동  57-8,19.913918,10.198228,32
서울특별시 광진구 구의동  57-80,6.631674,4.5053678,163
서울특별시 광진구 구의동  57-9,19.859194,10.16627,32
서울특별시 광진구 구의동  57-93,6.677385,4.40068,163
서울특별시 광진구 구의동  57-99,6.6256557,4.6607137,163
서울특별시 광진구 구의동  58-10,17.682053,17.915556,343
서울특별시 광진구 구의동  58-11,17.690569,17.915365,343
서울특별시 광진구 구의동  58-15,6.679256,4.7127914,163
서울특별시 광진구 구의동  58-2,16.542608,8.617313,296
서울특별시 광진구 구의동  58-25,17.677639,17.909264,343
서울특별시 광진구 구의동  58-26,17.680134,17.911724,343
서울특별시 광진구 구의동  58-38,17.677502,17.913881,343
서울특별시 광진구 구의동  58-4,17.685162,17.918133,343
서울특별시 광진구 구의동  58-5,17.688765,17.91661,343
서울특별시 광진구 구의동  58-8,6.679423,4.7140193,163
서울특별시 광진구 구의동  58-9,17.680307,17.915232,343
서울특별시 광진구 구의동  587-15,0.8385434,5.484562,160
서울특별시 광진구 구의동  587-29,0.8137475,5.493506,160
서울특별시 광진구 구의동  587-64,4.3353505,5.5947685,159
서울특별시 광진구 구의동  59-1,-0.37886015,8.78606,233
서울특별시 광진구 구의동  59-11,5.725352,12.036336,142
서울특별시 광진구 구의동  590-4,2.345269,6.335516,150
서울특별시 광진구 구의동  590-5,2.306383,6.3985085,150
서울특별시 광진구 구의동  590-7,2.3404627,6.356043,150
서울특별시 광진구 구의동  590-8,2.377982,6.3069487,150
서울특별시 광진구 구의동  591-1,7.621869,9.80911,121
서울특별시 광진구 구의동  591-10,7.6181808,9.825026,121
서울특별시 광진구 구의동  591-11,7.6091313,9.867849,121
서울특별시 광진구 구의동  591-15,2.252981,6.494395,150
서울특별시 광진구 구의동  591-16,2.19954,6.5745416,150
서울특별시 광진구 구의동  591-17,2.1401975,6.6608696,150
서울특별시 광진구 구의동  591-18,2.168843,6.63354,150
서울특별시 광진구 구의동  591-19,2.2437136,6.5052266,150
서울특별시 광진구 구의동  591-20,2.2816463,6.440261,150
서울특별시 광진구 구의동  591-21,2.3396358,6.3526583,150
서울특별시 광진구 구의동  591-22,2.2874224,6.436506,150
서울특별시 광진구 구의동  591-3,7.6078877,9.802429,121
서울특별시 광진구 구의동  591-33,7.6179395,9.8897,121
서울특별시 광진구 구의동  591-4,8.454285,8.376524,96
서울특별시 광진구 구의동  591-9,7.626989,9.811468,121
서울특별시 광진구 구의동  592,7.629879,9.824439,121
서울특별시 광진구 구의동  592-11,2.062783,6.786257,150
서울특별시 광진구 구의동  592-13,7.596605,9.929866,121
서울특별시 광진구 구의동  592-14,7.588568,9.953603,121
서울특별시 광진구 구의동  592-15,7.5913243,9.9405775,121
서울특별시 광진구 구의동  592-17,4.5108576,5.5065312,159
서울특별시 광진구 구의동  592-18,2.042267,6.798109,150
서울특별시 광진구 구의동  592-2,7.6384315,9.800961,121
서울특별시 광진구 구의동  592-20,2.039014,6.8049874,150
서울특별시 광진구 구의동  592-21,2.0396767,6.808023,150
서울특별시 광진구 구의동  592-22,2.0319352,6.8409657,150
서울특별시 광진구 구의동  592-23,2.0366828,6.8302746,150
서울특별시 광진구 구의동  592-24,4.4294267,5.552361,159
서울특별시 광진구 구의동  592-29,2.0291648,6.8399873,150
서울특별시 광진구 구의동  592-3,7.6388984,9.803815,121
서울특별시 광진구 구의동  592-30,2.0396144,6.8120155,150
서울특별시 광진구 구의동  592-31,2.0291057,6.84513,150
서울특별시 광진구 구의동  592-32,2.0358968,6.849027,150
서울특별시 광진구 구의동  592-33,4.4162307,5.553484,159
서울특별시 광진구 구의동  592-35,2.021738,6.8701906,150
서울특별시 광진구 구의동  592-36,2.0279295,6.8579364,150
서울특별시 광진구 구의동  592-39,2.0287385,6.877409,150
서울특별시 광진구 구의동  592-4,7.629724,9.815444,121
서울특별시 광진구 구의동  592-41,7.620473,9.845759,121
서울특별시 광진구 구의동  592-42,7.6083674,9.895816,121
서울특별시 광진구 구의동  592-43,7.5977373,9.932524,121
서울특별시 광진구 구의동  592-5,7.634221,9.811345,121
서울특별시 광진구 구의동  592-6,7.6184735,9.854314,121
서울특별시 광진구 구의동  592-7,7.593476,9.941245,121
서울특별시 광진구 구의동  592-9,7.597462,9.928731,121
서울특별시 광진구 구의동  593-10,2.04216,6.862759,150
서울특별시 광진구 구의동  593-11,2.0265257,6.918249,150
서울특별시 광진구 구의동  593-12,2.031894,6.8503447,150
서울특별시 광진구 구의동  593-13,2.0389528,6.8721433,150
서울특별시 광진구 구의동  593-14,2.0125756,6.879474,150
서울특별시 광진구 구의동  593-15,2.0299287,6.851475,150
서울특별시 광진구 구의동  593-16,2.0272255,6.856346,150
서울특별시 광진구 구의동  593-17,2.0298083,6.8513594,150
서울특별시 광진구 구의동  593-18,2.029277,6.854081,150
서울특별시 광진구 구의동  593-19,2.0308533,6.8552103,150
서울특별시 광진구 구의동  593-21,2.0311773,6.8482056,150
서울특별시 광진구 구의동  593-23,4.420523,5.54794,159
서울특별시 광진구 구의동  593-25,2.0432584,6.8352647,150
서울특별시 광진구 구의동  593-6,2.0548003,6.830289,150
서울특별시 광진구 구의동  593-7,2.0464962,6.842339,150
서울특별시 광진구 구의동  593-8,2.0635905,6.813808,150
서울특별시 광진구 구의동  593-9,2.0552754,6.856933,150
서울특별시 광진구 구의동  594,4.32638,5.598056,159
서울특별시 광진구 구의동  594-2,2.0255456,6.9534917,150
서울특별시 광진구 구의동  594-3,2.0336463,6.9248934,150
서울특별시 광진구 구의동  594-4,2.0261047,6.9293776,150
서울특별시 광진구 구의동  595,-1.8946704,4.3981724,330
서울특별시 광진구 구의동  596-10,-1.8973126,4.391918,330
서울특별시 광진구 구의동  596-11,-1.8931446,4.396355,330
서울특별시 광진구 구의동  596-12,-1.8952163,4.3939977,330
서울특별시 광진구 구의동  596-3,-1.8951219,4.3985853,330
서울특별시 광진구 구의동  596-4,-1.8943604,4.398572,330
서울특별시 광진구 구의동  596-5,-1.8821354,4.4222813,330
서울특별시 광진구 구의동  596-6,-1.8830497,4.4150825,330
서울특별시 광진구 구의동  598,-1.877392,4.4217553,330
서울특별시 광진구 구의동  598-2,-1.8736306,4.4256616,330
서울특별시 광진구 구의동  599,-1.8944409,4.401752,330
서울특별시 광진구 구의동  599-2,-1.8710915,4.429697,330
서울특별시 광진구 구의동  599-8,-1.8686407,4.4282217,330
서울특별시 광진구 구의동  60-50,15.151368,8.19636,297
서울특별시 광진구 구의동  60-51,15.154883,8.194064,297
서울특별시 광진구 구의동  60-52,15.15813,8.194291,297
서울특별시 광진구 구의동  60-92,15.159311,8.195093,297
서울특별시 광진구 구의동  607,-1.8935109,4.398648,330
서울특별시 광진구 구의동  61-1,15.170589,8.180935,297
서울특별시 광진구 구의동  61-10,15.110632,8.511182,297
서울특별시 광진구 구의동  61-11,15.151966,8.1981125,297
서울특별시 광진구 구의동  61-13,15.10183,8.5530815,297
서울특별시 광진구 구의동  61-14,15.168393,8.182655,297
서울특별시 광진구 구의동  61-17,15.164094,8.187578,297
서울특별시 광진구 구의동  61-18,15.161112,8.192274,297
서울특별시 광진구 구의동  61-2,15.169028,8.18032,297
서울특별시 광진구 구의동  61-21,15.10777,8.515346,297
서울특별시 광진구 구의동  61-23,15.107627,8.518095,297
서울특별시 광진구 구의동  61-25,15.107549,8.521974,297
서울특별시 광진구 구의동  61-28,15.108337,8.526058,297
서울특별시 광진구 구의동  61-29,15.107845,8.549753,297
서울특별시 광진구 구의동  61-3,15.168734,8.178986,297
서울특별시 광진구 구의동  61-30,15.107862,8.550761,297
서울특별시 광진구 구의동  61-31,15.107332,8.545509,297
서울특별시 광진구 구의동  61-32,15.108144,8.547818,297
서울특별시 광진구 구의동  61-33,15.104857,8.561044,297
서울특별시 광진구 구의동  61-34,15.108857,8.51879,297
서울특별시 광진구 구의동  61-36,15.108307,8.513558,297
서울특별시 광진구 구의동  61-37,15.1077175,8.541068,297
서울특별시 광진구 구의동  61-38,15.107638,8.535722,297
서울특별시 광진구 구의동  61-39,15.16676,8.185513,297
서울특별시 광진구 구의동  61-4,15.165193,8.19774,297
서울특별시 광진구 구의동  61-6,15.152514,8.198219,297
서울특별시 광진구 구의동  61-7,15.1529665,8.191129,297
서울특별시 광진구 구의동  612-1,-0.61875165,7.734772,232
서울특별시 광진구 구의동  612-10,-0.5998697,7.7658796,232
서울특별시 광진구 구의동  612-11,-0.59406054,7.7642794,232
서울특별시 광진구 구의동  612-12,-0.6028273,7.7561064,232
서울특별시 광진구 구의동  612-13,-0.59973913,7.7606554,232
서울특별시 광진구 구의동  612-14,-0.599299,7.7559667,232
서울특별시 광진구 구의동  612-15,-0.59818417,7.760254,232
서울특별시 광진구 구의동  612-17,-0.59318507,7.7603583,232
서울특별시 광진구 구의동  612-19,-0.606103,7.7516527,232
서울특별시 광진구 구의동  612-20,-0.60770625,7.770956,232
서울특별시 광진구 구의동  612-21,-0.60274124,7.767015,232
서울특별시 광진구 구의동  612-22,-0.5771529,7.8695254,232
서울특별시 광진구 구의동  612-23,-0.5210588,7.9195285,232
서울특별시 광진구 구의동  612-3,-0.60318094,7.7832885,232
서울특별시 광진구 구의동  612-4,-0.6050814,7.7641463,232
서울특별시 광진구 구의동  612-5,-0.6049721,7.7642627,232
서울특별시 광진구 구의동  612-7,-0.6101817,7.749724,232
서울특별시 광진구 구의동  613-2,-0.62945527,7.709013,232
서울특별시 광진구 구의동  615-11,7.797741,12.17008,126
서울특별시 광진구 구의동  615-13,7.7995343,12.172009,126
서울특별시 광진구 구의동  615-16,7.8204494,12.151508,126
서울특별시 광진구 구의동  616-1,-0.6357068,7.718424,232
서울특별시 광진구 구의동  616-3,-0.6384003,7.7132187,232
서울특별시 광진구 구의동  616-4,-0.62839174,7.7352867,232
서울특별시 광진구 구의동  616-5,-0.64882034,7.7063932,232
서울특별시 광진구 구의동  616-6,-0.63199276,7.7275367,232
서울특별시 광진구 구의동  616-7,-0.6260799,7.738009,232
서울특별시 광진구 구의동  616-8,-0.627037,7.736236,232
서울특별시 광진구 구의동  617-10,-0.4434191,8.07685,232
서울특별시 광진구 구의동  617-12,-0.49239168,7.9492235,232
서울특별시 광진구 구의동  617-13,-0.49202955,7.932544,232
서울특별시 광진구 구의동  617-14,-0.5477506,7.872242,232
서울특별시 광진구 구의동  617-16,-0.5952891,7.7740655,232
서울특별시 광진구 구의동  617-18,-0.522579,7.864938,232
서울특별시 광진구 구의동  617-2,-0.50257,7.9617486,232
서울특별시 광진구 구의동  617-26,-0.54181546,7.8385224,232
서울특별시 광진구 구의동  617-27,-0.51014286,7.866382,232
서울특별시 광진구 구의동  617-28,-0.48350313,7.8989315,232
서울특별시 광진구 구의동  617-29,-0.4910629,7.8805637,232
서울특별시 광진구 구의동  617-30,-0.46321428,7.9017243,232
서울특별시 광진구 구의동  617-4,-0.552194,7.898841,232
서울특별시 광진구 구의동  617-5,-0.5489634,8.090346,232
서울특별시 광진구 구의동  617-6,-0.49231374,8.054919,232
서울특별시 광진구 구의동  617-69,-0.5110247,7.871507,232
서울특별시 광진구 구의동  617-76,-0.5005438,8.039873,232
서울특별시 광진구 구의동  617-8,-0.482106,8.032203,232
서울특별시 광진구 구의동  617-9,-0.476456,8.048167,232
서울특별시 광진구 구의동  618-1,7.8512564,12.136971,126
서울특별시 광진구 구의동  618-10,7.8176403,12.170345,126
서울특별시 광진구 구의동  618-12,7.837297,12.152306,126
서울특별시 광진구 구의동  618-13,7.838054,12.152962,126
서울특별시 광진구 구의동  618-3,7.8217063,12.148415,126
서울특별시 광진구 구의동  618-6,7.8083544,12.157977,126
서울특별시 광진구 구의동  618-7,7.7718167,12.155439,126
서울특별시 광진구 구의동  618-9,7.807876,12.157645,126
서울특별시 광진구 구의동  619-1,7.7558036,12.115129,126
서울특별시 광진구 구의동  619-11,7.690761,12.137387,126
서울특별시 광진구 구의동  619-15,7.696559,12.144982,126
서울특별시 광진구 구의동  619-17,7.692563,12.140352,126
서울특별시 광진구 구의동  619-19,4.1754274,10.022664,131
서울특별시 광진구 구의동  619-3,7.7672577,12.149845,126
서울특별시 광진구 구의동  619-4,7.679673,12.15078,126
서울특별시 광진구 구의동  619-5,7.709773,12.138597,126
서울특별시 광진구 구의동  619-6,7.7598524,12.146548,126
서울특별시 광진구 구의동  619-7,7.7295985,12.158058,126
서울특별시 광진구 구의동  619-9,7.7012677,12.164548,126
서울특별시 광진구 구의동  620-5,3.3007028,8.977197,136
서울특별시 광진구 구의동  620-6,3.2855968,8.947595,136
서울특별시 광진구 구의동  63-1,1.7162664,12.230846,169
서울특별시 광진구 구의동  63-11,1.1849775,12.183728,170
서울특별시 광진구 구의동  63-12,1.2160953,12.1799555,170
서울특별시 광진구 구의동  63-13,1.2377192,12.1862135,170
서울특별시 광진구 구의동  63-16,1.7581626,12.227892,169
서울특별시 광진구 구의동  63-21,1.8202131,12.242494,169
서울특별시 광진구 구의동  63-28,1.2444426,12.1846695,170
서울특별시 광진구 구의동  63-30,1.1983804,12.176139,170
서울특별시 광진구 구의동  63-31,1.2002541,12.179132,170
서울특별시 광진구 구의동  63-32,1.1916823,12.179799,170
서울특별시 광진구 구의동  63-8,1.2387474,12.178041,170
서울특별시 광진구 구의동  63-9,1.2004236,12.180217,170
서울특별시 광진구 구의동  633-10,3.9762056,8.364693,139
서울특별시 광진구 구의동  633-11,3.96264,8.362957,139
서울특별시 광진구 구의동  633-12,3.9710698,8.367716,139
서울특별시 광진구 구의동  633-14,3.9756355,8.402179,139
서울특별시 광진구 구의동  633-15,3.995639,8.356744,139
서울특별시 광진구 구의동  633-17,3.9805834,8.3557205,139
서울특별시 광진구 구의동  633-18,3.9598255,8.352379,139
서울특별시 광진구 구의동  633-19,4.0069685,8.358502,139
서울특별시 광진구 구의동  633-22,3.9470353,8.4023695,139
서울특별시 광진구 구의동  633-24,3.9615386,8.358906,139
서울특별시 광진구 구의동  633-4,3.9883773,8.394009,139
서울특별시 광진구 구의동  633-5,3.9767087,8.373004,139
서울특별시 광진구 구의동  633-7,3.9483979,8.347707,139
서울특별시 광진구 구의동  633-8,3.9612017,8.3555975,139
서울특별시 광진구 구의동  633-9,3.8404922,8.302425,139
서울특별시 광진구 구의동  634-1,3.848125,8.349533,139
서울특별시 광진구 구의동  634-10,3.8517623,8.347722,139
서울특별시 광진구 구의동  634-11,3.807982,8.325254,139
서울특별시 광진구 구의동  634-12,3.8527977,8.343429,139
서울특별시 광진구 구의동  634-14,3.859154,8.359516,139
서울특별시 광진구 구의동  634-15,3.864815,8.355801,139
서울특별시 광진구 구의동  634-16,3.8493884,8.352724,139
서울특별시 광진구 구의동  634-17,3.8691683,8.355526,139
서울특별시 광진구 구의동  634-18,3.8878565,8.351056,139
서울특별시 광진구 구의동  634-19,3.9603214,8.370106,139
서울특별시 광진구 구의동  634-2,3.885275,8.351389,139
서울특별시 광진구 구의동  634-3,3.8811684,8.360561,139
서울특별시 광진구 구의동  634-4,3.8817716,8.383061,139
서울특별시 광진구 구의동  634-5,3.8538492,8.375008,139
서울특별시 광진구 구의동  634-6,3.8856866,8.414917,139
서울특별시 광진구 구의동  634-7,3.9001982,8.369464,139
서울특별시 광진구 구의동  634-8,3.8532856,8.329596,139
서울특별시 광진구 구의동  635-1,3.8935118,8.795127,138
서울특별시 광진구 구의동  635-2,3.8942401,8.8711195,138
서울특별시 광진구 구의동  635-3,3.905615,8.925079,138
서울특별시 광진구 구의동  635-9,3.9070213,8.7626705,138
서울특별시 광진구 구의동  636-2,3.895788,8.733384,138
서울특별시 광진구 구의동  636-3,3.9197044,8.789333,138
서울특별시 광진구 구의동  636-5,3.8973138,8.95101,138
서울특별시 광진구 구의동  636-6,3.9037924,8.866468,138
서울특별시 광진구 구의동  636-7,3.9205987,8.782183,138
서울특별시 광진구 구의동  637-1,3.9207456,8.425114,139
서울특별시 광진구 구의동  637-8,3.9683046,8.391638,139
서울특별시 광진구 구의동  638-1,10.239701,14.0906315,237
서울특별시 광진구 구의동  638-10,10.248199,14.092953,237
서울특별시 광진구 구의동  638-2,10.252536,14.093197,237
서울특별시 광진구 구의동  638-5,10.23485,14.092563,237
서울특별시 광진구 구의동  638-7,10.196246,14.084373,237
서울특별시 광진구 구의동  638-8,10.24512,14.095102,237
서울특별시 광진구 구의동  638-9,10.243908,14.093483,237
서울특별시 광진구 구의동  639-1,10.2650795,14.080859,237
서울특별시 광진구 구의동  639-10,10.260445,14.090572,237
서울특별시 광진구 구의동  639-2,10.2664,14.0967245,237
서울특별시 광진구 구의동  639-3,10.2518215,14.093417,237
서울특별시 광진구 구의동  639-4,10.237912,14.091152,237
서울특별시 광진구 구의동  639-5,10.251811,14.095922,237
서울특별시 광진구 구의동  639-6,10.241598,14.090563,237
서울특별시 광진구 구의동  639-7,10.254689,14.090679,237
서울특별시 광진구 구의동  639-8,10.256242,14.089909,237
서울특별시 광진구 구의동  639-9,10.253544,14.090681,237
서울특별시 광진구 구의동  64-14,1.2259979,12.181516,170
서울특별시 광진구 구의동  64-15,1.2299373,12.180505,170
서울특별시 광진구 구의동  64-16,1.2465692,12.186586,170
서울특별시 광진구 구의동  64-18,1.3892457,12.253974,170
서울특별시 광진구 구의동  64-22,1.2229519,12.17222,170
서울특별시 광진구 구의동  64-23,1.2325112,12.183654,170
서울특별시 광진구 구의동  64-32,1.3207506,12.199335,170
서울특별시 광진구 구의동  64-35,4.4203315,10.762656,129
서울특별시 광진구 구의동  64-36,1.3105919,12.197555,170
서울특별시 광진구 구의동  64-37,1.3080349,12.197625,170
서울특별시 광진구 구의동  64-38,1.3143461,12.205643,170
서울특별시 광진구 구의동  64-39,1.3100357,12.197418,170
서울특별시 광진구 구의동  64-43,4.441345,10.96692,129
서울특별시 광진구 구의동  64-8,4.425202,10.709878,129
서울특별시 광진구 구의동  641-1,20.473223,-5.416435,339
서울특별시 광진구 구의동  641-3,20.474617,-5.416695,339
서울특별시 광진구 구의동  641-4,20.477777,-5.418716,339
서울특별시 광진구 구의동  641-5,20.476057,-5.417345,339
서울특별시 광진구 구의동  641-8,20.476755,-5.418008,339
서울특별시 광진구 구의동  642-1,10.189761,14.081907,237
서울특별시 광진구 구의동  642-2,10.162809,14.075759,237
서울특별시 광진구 구의동  642-4,10.055667,14.054128,237
서울특별시 광진구 구의동  642-5,10.083343,14.0573635,237
서울특별시 광진구 구의동  642-6,10.1177225,14.063138,237
서울특별시 광진구 구의동  642-8,10.230732,14.083576,237
서울특별시 광진구 구의동  643-1,10.087776,14.054051,237
서울특별시 광진구 구의동  643-10,10.054428,14.042302,237
서울특별시 광진구 구의동  643-2,10.082484,14.063132,237
서울특별시 광진구 구의동  643-3,10.0617285,14.055915,237
서울특별시 광진구 구의동  643-5,9.808612,13.843421,236
서울특별시 광진구 구의동  643-6,9.795645,13.858354,236
서울특별시 광진구 구의동  643-9,10.032062,14.073997,237
서울특별시 광진구 구의동  644-2,9.941908,14.154374,237
서울특별시 광진구 구의동  644-5,9.875828,14.258218,238
서울특별시 광진구 구의동  644-6,9.778408,13.862653,236
서울특별시 광진구 구의동  644-8,9.95527,14.116696,237
서울특별시 광진구 구의동  645-3,9.867489,14.365051,238
서울특별시 광진구 구의동  645-4,9.831099,14.422357,238
서울특별시 광진구 구의동  645-6,9.824071,14.446852,238
서울특별시 광진구 구의동  645-7,9.837575,14.403462,238
서울특별시 광진구 구의동  645-8,9.849934,14.377852,238
서울특별시 광진구 구의동  646-1,9.84953,14.380641,238
서울특별시 광진구 구의동  646-2,9.820671,14.445905,238
서울특별시 광진구 구의동  646-5,9.75384,14.55147,239
서울특별시 광진구 구의동  646-7,9.806852,14.372938,238
서울특별시 광진구 구의동  646-8,9.839429,14.398428,238
서울특별시 광진구 구의동  647-1,9.733553,14.580945,239
서울특별시 광진구 구의동  647-10,9.737997,14.581426,239
서울특별시 광진구 구의동  647-11,9.738111,14.563889,239
